"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3496","0.0-0.0","6000","8624905","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","10829","0.0-1.0","6000","8624905","[object Object]","[object Object]","1","7321","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","17433","0.0-2.0","6000","8624905","[object Object]","[object Object]","1","6603","","","{""Q0"":""A2PE39LJ9738IY""}",""
"","html-button-response","3","20787","0.0-3.0","6000","8624905","[object Object]","[object Object]","1","3351","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","78283","0.0-4.0","6000","8624905","[object Object]","[object Object]","1","57488","","","{""Q0"":""30"",""Q1"":""american"",""Q2"":""english"",""Q3"":""master degree""}",""
"","survey-likert","5","82636","0.0-5.0","6000","8624905","[object Object]","[object Object]","1","4350","","","{""Q0"":0}",""
"","html-keyboard-response","6","87587","0.0-6.0","6000","8624905","[object Object]","[object Object]","1","4947","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","127194","0.0-7.0-0.0","6000","8624905","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","8","153386","0.0-7.0-1.0","6000","8624905","[object Object]","[object Object]","1","26189","","","{""Q0"":""playing in game ""}",""
"","video","9","183961","0.0-7.0-0.1","6000","8624905","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","293351","0.0-7.0-1.1","6000","8624905","[object Object]","[object Object]","1","109385","","","{""Q0"":""children playing in game""}",""
"","video","11","320776","0.0-7.0-0.2","6000","8624905","[object Object]","[object Object]","1","","[""clips/2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","12","353289","0.0-7.0-1.2","6000","8624905","[object Object]","[object Object]","1","32509","","","{""Q0"":""two children with in playing a game ""}",""
"","video","13","380773","0.0-7.0-0.3","6000","8624905","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","14","445726","0.0-7.0-1.3","6000","8624905","[object Object]","[object Object]","1","64947","","","{""Q0"":""children picture  change in game""}",""
"","html-keyboard-response","15","449285","0.0-8.0","6000","8624905","[object Object]","[object Object]","1","3556","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
