"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","8690","0.0-0.0","7884","5554609","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","10389","0.0-1.0","7884","5554609","[object Object]","[object Object]","1","1684","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","13177","0.0-2.0","7884","5554609","[object Object]","[object Object]","1","2783","","","{""Q0"":""ANJML6J7NL7CX""}",""
"","html-button-response","3","17849","0.0-3.0","7884","5554609","[object Object]","[object Object]","1","4666","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","33736","0.0-4.0","7884","5554609","[object Object]","[object Object]","1","15883","","","{""Q0"":""35"",""Q1"":""American"",""Q2"":""English"",""Q3"":""High School""}",""
"","survey-likert","5","36378","0.0-5.0","7884","5554609","[object Object]","[object Object]","1","2634","","","{""Q0"":1}",""
"","html-keyboard-response","6","48982","0.0-6.0","7884","5554609","[object Object]","[object Object]","1","12600","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","79656","0.0-7.0-0.0","7884","5554609","[object Object]","[object Object]","1","","[""clips/2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","8","103327","0.0-7.0-1.0","7884","5554609","[object Object]","[object Object]","1","23665","","","{""Q0"":""They used their hands a lot and seemed to be playing something together or against each other.""}",""
"","video","9","133704","0.0-7.0-0.1","7884","5554609","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","10","160326","0.0-7.0-1.1","7884","5554609","[object Object]","[object Object]","1","26618","","","{""Q0"":""They were both sitting on their knees and looked like one was helping the other. It looked like one was counting something.""}",""
"","video","11","190750","0.0-7.0-0.2","7884","5554609","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","12","222303","0.0-7.0-1.2","7884","5554609","[object Object]","[object Object]","1","31548","","","{""Q0"":""It looked like one was trying to stop the other from getting something and hitting the other hands. Possibly trying to stop the other from getting food or a toy.""}",""
"","video","13","253416","0.0-7.0-0.3","7884","5554609","[object Object]","[object Object]","1","","[""clips/2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","14","290903","0.0-7.0-1.3","7884","5554609","[object Object]","[object Object]","1","37481","","","{""Q0"":""One seemed to be intentionally irritating the other while they were working on something. It looked like they were trying to stop the other from completing a task""}",""
"","html-keyboard-response","15","294729","0.0-8.0","7884","5554609","[object Object]","[object Object]","1","3823","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
"","html-keyboard-response","16","302953","0.0-9.0","7884","5554609","[object Object]","[object Object]","1","8220","This is your Survey Completion Code. Please note this down and submit it to MTurk: 5554609<p>You have reached the end of the experiment.<br /> Thank you very much for participating!<br /> Press ESC to leave the experiment window.</p>","13","",""
