"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","116385","0.0-0.0","9476","1854946","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","123136","0.0-1.0","9476","1854946","[object Object]","[object Object]","1","6732","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","142429","0.0-2.0","9476","1854946","[object Object]","[object Object]","1","19276","","","{""Q0"":""A3TUCOUVSP9ZGY""}",""
"","html-button-response","3","171227","0.0-3.0","9476","1854946","[object Object]","[object Object]","1","28789","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","182226","0.0-4.0","9476","1854946","[object Object]","[object Object]","1","10985","","","{""Q0"":""26"",""Q1"":""American "",""Q2"":""English"",""Q3"":""Bachelors""}",""
"","survey-likert","5","185620","0.0-5.0","9476","1854946","[object Object]","[object Object]","1","3370","","","{""Q0"":1}",""
"","html-keyboard-response","6","188319","0.0-6.0","9476","1854946","[object Object]","[object Object]","1","2685","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","214417","0.0-7.0-0.0","9476","1854946","[object Object]","[object Object]","1","","[""clips/2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","8","258490","0.0-7.0-1.0","9476","1854946","[object Object]","[object Object]","1","44065","","","{""Q0"":""They looked confused.""}",""
"","video","9","293936","0.0-7.0-0.1","9476","1854946","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","10","304995","0.0-7.0-1.1","9476","1854946","[object Object]","[object Object]","1","11051","","","{""Q0"":""They looked like they were having fun.""}",""
"","video","11","336612","0.0-7.0-0.2","9476","1854946","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","377188","0.0-7.0-1.2","9476","1854946","[object Object]","[object Object]","1","40568","","","{""Q0"":""It looked like they were sitting crossed legged and then one laid down.""}",""
"","video","13","403084","0.0-7.0-0.3","9476","1854946","[object Object]","[object Object]","1","","[""clips/2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","14","426211","0.0-7.0-1.3","9476","1854946","[object Object]","[object Object]","1","23108","","","{""Q0"":""It looked like they were moving things around.""}",""
"","html-keyboard-response","15","428526","0.0-8.0","9476","1854946","[object Object]","[object Object]","1","2309","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
