"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5129","0.0-0.0","1444","4092321","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","8719","0.0-1.0","1444","4092321","[object Object]","[object Object]","1","3573","Welcome to the experiment. Press any key to begin.","83","",""
"","survey-text","2","26432","0.0-2.0","1444","4092321","[object Object]","[object Object]","1","17706","","","{""Q0"":""A2A0MSLKF3ERF4""}",""
"","html-button-response","3","42285","0.0-3.0","1444","4092321","[object Object]","[object Object]","1","15848","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","61641","0.0-4.0","1444","4092321","[object Object]","[object Object]","1","19352","","","{""Q0"":""33"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""GRADUATE""}",""
"","survey-likert","5","64217","0.0-5.0","1444","4092321","[object Object]","[object Object]","1","2570","","","{""Q0"":0}",""
"","html-keyboard-response","6","74060","0.0-6.0","1444","4092321","[object Object]","[object Object]","1","9839","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","83","",""
"","video","7","111241","0.0-7.0-0.0","1444","4092321","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","303101","0.0-7.0-1.0","1444","4092321","[object Object]","[object Object]","1","191853","","","{""Q0"":""The children playing with parent like made with fun and fabulous.""}",""
"","video","9","333607","0.0-7.0-0.1","1444","4092321","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","10","393892","0.0-7.0-1.1","1444","4092321","[object Object]","[object Object]","1","60280","","","{""Q0"":""THE CHILDREN PLAYING WITH PARENT A HIDE AND SEEK GAME""}",""
"","video","11","424095","0.0-7.0-0.2","1444","4092321","[object Object]","[object Object]","1","","[""clips/2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","12","466140","0.0-7.0-1.2","1444","4092321","[object Object]","[object Object]","1","42040","","","{""Q0"":""THE CHILDREN JOYFULLY PLAYING BY HITTING SOME INSTRUMENTS AGAINST EACH OTHER""}",""
"","video","13","497501","0.0-7.0-0.3","1444","4092321","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","14","525059","0.0-7.0-1.3","1444","4092321","[object Object]","[object Object]","1","27549","","","{""Q0"":""THE CHILDREN PLAYING EACH OTHER WITH FULL OF JOY AND FUN""}",""
"","html-keyboard-response","15","530505","0.0-8.0","1444","4092321","[object Object]","[object Object]","1","5444","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","83","",""
