"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6931","0.0-0.0","2924","469505","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","12891","0.0-1.0","2924","469505","[object Object]","[object Object]","1","5947","Welcome to the experiment. Press any key to begin.","97","",""
"","survey-text","2","26737","0.0-2.0","2924","469505","[object Object]","[object Object]","1","13840","","","{""Q0"":""A35FW9RNS1IO9U""}",""
"","html-button-response","3","30864","0.0-3.0","2924","469505","[object Object]","[object Object]","1","4121","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","113432","0.0-4.0","2924","469505","[object Object]","[object Object]","1","82562","","","{""Q0"":""24"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""BSC GRADUATE""}",""
"","survey-likert","5","117769","0.0-5.0","2924","469505","[object Object]","[object Object]","1","4331","","","{""Q0"":0}",""
"","html-keyboard-response","6","120312","0.0-6.0","2924","469505","[object Object]","[object Object]","1","2540","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","96","",""
"","video","7","147874","0.0-7.0-0.0","2924","469505","[object Object]","[object Object]","1","","[""clips/2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","8","244633","0.0-7.0-1.0","2924","469505","[object Object]","[object Object]","1","96754","","","{""Q0"":""HANDSHACKING AND HANDTOUCHING""}",""
"","video","9","276915","0.0-7.0-0.1","2924","469505","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","282351","0.0-7.0-1.1","2924","469505","[object Object]","[object Object]","1","5431","","","{""Q0"":""DANCING""}",""
"","video","11","310096","0.0-7.0-0.2","2924","469505","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","12","332577","0.0-7.0-1.2","2924","469505","[object Object]","[object Object]","1","22475","","","{""Q0"":""SITTING AND TYPING AND PLAYING""}",""
"","video","13","364141","0.0-7.0-0.3","2924","469505","[object Object]","[object Object]","1","","[""clips/2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","14","375809","0.0-7.0-1.3","2924","469505","[object Object]","[object Object]","1","11663","","","{""Q0"":""PLAYING AND DANCING""}",""
"","html-keyboard-response","15","377496","0.0-8.0","2924","469505","[object Object]","[object Object]","1","1683","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
