"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","11513","0.0-0.0","9510","7606029","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","13574","0.0-1.0","9510","7606029","[object Object]","[object Object]","3","2055","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","25769","0.0-2.0","9510","7606029","[object Object]","[object Object]","3","12190","","","{""Q0"":""A34B9FXOCN08RW""}",""
"","html-button-response","3","34049","0.0-3.0","9510","7606029","[object Object]","[object Object]","3","8276","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","48648","0.0-4.0","9510","7606029","[object Object]","[object Object]","3","14596","","","{""Q0"":""31"",""Q1"":""american"",""Q2"":""english"",""Q3"":""high school""}",""
"","survey-likert","5","51314","0.0-5.0","9510","7606029","[object Object]","[object Object]","3","2662","","","{""Q0"":0}",""
"","html-keyboard-response","6","54927","0.0-6.0","9510","7606029","[object Object]","[object Object]","3","3611","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","96100","0.0-7.0-0.0","9510","7606029","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","134256","0.0-7.0-1.0","9510","7606029","[object Object]","[object Object]","3","38153","","","{""Q0"":""Friendly and playing on whatever game that is on the table. Seems to be someone directing them or watching them off camera. ""}",""
"","video","9","170465","0.0-7.0-0.1","9510","7606029","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","10","187312","0.0-7.0-1.1","9510","7606029","[object Object]","[object Object]","3","16844","","","{""Q0"":""Girl is very focused on the task. Boy is jovial and wants to mess up her focus. ""}",""
"","video","11","222246","0.0-7.0-0.2","9510","7606029","[object Object]","[object Object]","3","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","12","240128","0.0-7.0-1.2","9510","7606029","[object Object]","[object Object]","3","17878","","","{""Q0"":""Both seem to be on the same page with the game. with the girl letting the boy take over.""}",""
"","video","13","275079","0.0-7.0-0.3","9510","7606029","[object Object]","[object Object]","3","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","14","291552","0.0-7.0-1.3","9510","7606029","[object Object]","[object Object]","3","16471","","","{""Q0"":""Suprise and amusement as they seemed to have conquered something specific on the game. ""}",""
"","html-keyboard-response","15","294397","0.0-8.0","9510","7606029","[object Object]","[object Object]","3","2843","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
