"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3143","0.0-0.0","2846","4057456","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","6401","0.0-1.0","2846","4057456","[object Object]","[object Object]","3","3255","Welcome to the experiment. Press any key to begin.","86","",""
"","survey-text","2","12109","0.0-2.0","2846","4057456","[object Object]","[object Object]","3","5706","","","{""Q0"":""A1DS5O8MSI3ZH0""}",""
"","html-button-response","3","18356","0.0-3.0","2846","4057456","[object Object]","[object Object]","3","6246","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","29477","0.0-4.0","2846","4057456","[object Object]","[object Object]","3","11119","","","{""Q0"":""41"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Bachelor""}",""
"","survey-likert","5","31845","0.0-5.0","2846","4057456","[object Object]","[object Object]","3","2367","","","{""Q0"":0}",""
"","html-keyboard-response","6","38357","0.0-6.0","2846","4057456","[object Object]","[object Object]","3","6510","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","68","",""
"","video","7","72350","0.0-7.0-0.0","2846","4057456","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","8","101204","0.0-7.0-1.0","2846","4057456","[object Object]","[object Object]","3","28853","","","{""Q0"":""The girl seemed to be annoyed by what the boy was doing and tried to get him to stop. He ended up erasing what he had done. ""}",""
"","video","9","137498","0.0-7.0-0.1","2846","4057456","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","10","179173","0.0-7.0-1.1","2846","4057456","[object Object]","[object Object]","3","41673","","","{""Q0"":""the girls seemed to get along well and were entertained by each other. The like to mimic each other as well when funny things were happening. ""}",""
"","video","11","213606","0.0-7.0-0.2","2846","4057456","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","12","264444","0.0-7.0-1.2","2846","4057456","[object Object]","[object Object]","3","50835","","","{""Q0"":""The blond girl was annoyed with the brown haired girl. She didn't like what she was doing and tried to get her to stop. It looks like she eventually gave up trying at the end though. ""}",""
"","video","13","308218","0.0-7.0-0.3","2846","4057456","[object Object]","[object Object]","3","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","14","337212","0.0-7.0-1.3","2846","4057456","[object Object]","[object Object]","3","28990","","","{""Q0"":""The boys seemed cooperative and receptive to what the other was doing. They got along well and took turns. ""}",""
"","html-keyboard-response","15","340244","0.0-8.0","2846","4057456","[object Object]","[object Object]","3","3030","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
