"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6588","0.0-0.0","895","9466519","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","11769","0.0-1.0","895","9466519","[object Object]","[object Object]","4","5159","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","20865","0.0-2.0","895","9466519","[object Object]","[object Object]","4","9091","","","{""Q0"":""A33FB8F5WQ0RUA""}",""
"","html-button-response","3","22249","0.0-3.0","895","9466519","[object Object]","[object Object]","4","1379","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","34611","0.0-4.0","895","9466519","[object Object]","[object Object]","4","12357","","","{""Q0"":""26"",""Q1"":""Indian"",""Q2"":""English"",""Q3"":""BE""}",""
"","survey-likert","5","36297","0.0-5.0","895","9466519","[object Object]","[object Object]","4","1680","","","{""Q0"":0}",""
"","html-keyboard-response","6","40300","0.0-6.0","895","9466519","[object Object]","[object Object]","4","4001","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","86432","0.0-7.0-0.0","895","9466519","[object Object]","[object Object]","4","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","8","101329","0.0-7.0-1.0","895","9466519","[object Object]","[object Object]","4","14885","","","{""Q0"":""Playing game ""}",""
"","survey-text","9","109496","0.0-7.0-2.0","895","9466519","[object Object]","[object Object]","4","8163","","","{""Q0"":""8years""}",""
"","survey-likert","10","118052","0.0-7.0-3.0","895","9466519","[object Object]","[object Object]","4","8551","","","{""Q0"":0}",""
"","survey-likert","11","121296","0.0-7.0-4.0","895","9466519","[object Object]","[object Object]","4","3237","","","{""Q0"":0}",""
"","survey-likert","12","124584","0.0-7.0-5.0","895","9466519","[object Object]","[object Object]","4","3272","","","{""Q0"":0}",""
"","survey-likert","13","132937","0.0-7.0-6.0","895","9466519","[object Object]","[object Object]","4","8347","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","14","136353","0.0-7.0-7.0","895","9466519","[object Object]","[object Object]","4","3412","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","15","139975","0.0-7.0-8.0","895","9466519","[object Object]","[object Object]","4","3616","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","16","143240","0.0-7.0-9.0","895","9466519","[object Object]","[object Object]","4","3258","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","17","146217","0.0-7.0-10.0","895","9466519","[object Object]","[object Object]","4","2968","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","18","148655","0.0-7.0-11.0","895","9466519","[object Object]","[object Object]","4","2432","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","19","152127","0.0-7.0-12.0","895","9466519","[object Object]","[object Object]","4","3464","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","20","155751","0.0-7.0-13.0","895","9466519","[object Object]","[object Object]","4","3616","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","21","158742","0.0-7.0-14.0","895","9466519","[object Object]","[object Object]","4","2988","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","22","162330","0.0-7.0-15.0","895","9466519","[object Object]","[object Object]","4","3582","","","{""Q0"":1,""Q1"":1}",""
