"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3291","0.0-0.0","7051","1013420","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","5357","0.0-1.0","7051","1013420","[object Object]","[object Object]","4","2053","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","17878","0.0-2.0","7051","1013420","[object Object]","[object Object]","4","12516","","","{""Q0"":""A1CAPK3X97PXSJ""}",""
"","html-button-response","3","19542","0.0-3.0","7051","1013420","[object Object]","[object Object]","4","1657","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","53598","0.0-4.0","7051","1013420","[object Object]","[object Object]","4","34051","","","{""Q0"":""28"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Master's degree""}",""
"","survey-likert","5","56704","0.0-5.0","7051","1013420","[object Object]","[object Object]","4","3100","","","{""Q0"":1}",""
"","html-keyboard-response","6","62830","0.0-6.0","7051","1013420","[object Object]","[object Object]","4","6122","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","122","",""
"","video","7","105197","0.0-7.0-0.0","7051","1013420","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","137248","0.0-7.0-1.0","7051","1013420","[object Object]","[object Object]","4","32045","","","{""Q0"":""The children are nicely together playing the game and enjoying the play""}",""
"","survey-text","9","147512","0.0-7.0-2.0","7051","1013420","[object Object]","[object Object]","4","10262","","","{""Q0"":""7-8""}",""
"","survey-likert","10","154029","0.0-7.0-3.0","7051","1013420","[object Object]","[object Object]","4","6510","","","{""Q0"":0}",""
"","survey-likert","11","159866","0.0-7.0-4.0","7051","1013420","[object Object]","[object Object]","4","5831","","","{""Q0"":0}",""
"","survey-likert","12","164042","0.0-7.0-5.0","7051","1013420","[object Object]","[object Object]","4","4171","","","{""Q0"":0}",""
"","survey-likert","13","172283","0.0-7.0-6.0","7051","1013420","[object Object]","[object Object]","4","8236","","","{""Q0"":1,""Q1"":2}",""
"","survey-likert","14","177323","0.0-7.0-7.0","7051","1013420","[object Object]","[object Object]","4","5030","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","185252","0.0-7.0-8.0","7051","1013420","[object Object]","[object Object]","4","7925","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","16","189294","0.0-7.0-9.0","7051","1013420","[object Object]","[object Object]","4","4020","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","17","201533","0.0-7.0-10.0","7051","1013420","[object Object]","[object Object]","4","12233","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","18","205131","0.0-7.0-11.0","7051","1013420","[object Object]","[object Object]","4","3594","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","19","236557","0.0-7.0-12.0","7051","1013420","[object Object]","[object Object]","4","31416","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","20","245069","0.0-7.0-13.0","7051","1013420","[object Object]","[object Object]","4","8507","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","21","250173","0.0-7.0-14.0","7051","1013420","[object Object]","[object Object]","4","5097","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","22","282518","0.0-7.0-15.0","7051","1013420","[object Object]","[object Object]","4","32317","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","23","299455","0.0-7.0-16.0","7051","1013420","[object Object]","[object Object]","4","16930","","","{""Q0"":3,""Q1"":4}",""
"","video","24","338531","0.0-7.0-0.1","7051","1013420","[object Object]","[object Object]","4","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","25","351008","0.0-7.0-1.1","7051","1013420","[object Object]","[object Object]","4","12469","","","{""Q0"":""it was good""}",""
"","survey-text","26","357744","0.0-7.0-2.1","7051","1013420","[object Object]","[object Object]","4","6731","","","{""Q0"":""8-9""}",""
"","survey-likert","27","387665","0.0-7.0-3.1","7051","1013420","[object Object]","[object Object]","4","29916","","","{""Q0"":0}",""
"","survey-likert","28","395697","0.0-7.0-4.1","7051","1013420","[object Object]","[object Object]","4","8028","","","{""Q0"":1}",""
"","survey-likert","29","398905","0.0-7.0-5.1","7051","1013420","[object Object]","[object Object]","4","3203","","","{""Q0"":2}",""
"","survey-likert","30","406866","0.0-7.0-6.1","7051","1013420","[object Object]","[object Object]","4","7954","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","31","425139","0.0-7.0-7.1","7051","1013420","[object Object]","[object Object]","4","18267","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","32","433900","0.0-7.0-8.1","7051","1013420","[object Object]","[object Object]","4","8756","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","33","457781","0.0-7.0-9.1","7051","1013420","[object Object]","[object Object]","4","23873","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","34","468557","0.0-7.0-10.1","7051","1013420","[object Object]","[object Object]","4","10771","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","35","472133","0.0-7.0-11.1","7051","1013420","[object Object]","[object Object]","4","3569","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","36","477149","0.0-7.0-12.1","7051","1013420","[object Object]","[object Object]","4","5011","","","{""Q0"":1,""Q1"":2}",""
"","survey-likert","37","486453","0.0-7.0-13.1","7051","1013420","[object Object]","[object Object]","4","9296","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","38","491896","0.0-7.0-14.1","7051","1013420","[object Object]","[object Object]","4","5434","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","39","498496","0.0-7.0-15.1","7051","1013420","[object Object]","[object Object]","4","6594","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","40","504581","0.0-7.0-16.1","7051","1013420","[object Object]","[object Object]","4","6081","","","{""Q0"":3,""Q1"":1}",""
"","video","41","539913","0.0-7.0-0.2","7051","1013420","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","42","549333","0.0-7.0-1.2","7051","1013420","[object Object]","[object Object]","4","9412","","","{""Q0"":""It look good""}",""
"","survey-text","43","558225","0.0-7.0-2.2","7051","1013420","[object Object]","[object Object]","4","8885","","","{""Q0"":""9-10""}",""
"","survey-likert","44","561351","0.0-7.0-3.2","7051","1013420","[object Object]","[object Object]","4","3119","","","{""Q0"":0}",""
"","survey-likert","45","565407","0.0-7.0-4.2","7051","1013420","[object Object]","[object Object]","4","4049","","","{""Q0"":2}",""
"","survey-likert","46","568631","0.0-7.0-5.2","7051","1013420","[object Object]","[object Object]","4","3219","","","{""Q0"":1}",""
"","survey-likert","47","574882","0.0-7.0-6.2","7051","1013420","[object Object]","[object Object]","4","6240","","","{""Q0"":0,""Q1"":4}",""
"","survey-likert","48","579648","0.0-7.0-7.2","7051","1013420","[object Object]","[object Object]","4","4758","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","49","584600","0.0-7.0-8.2","7051","1013420","[object Object]","[object Object]","4","4947","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","50","590632","0.0-7.0-9.2","7051","1013420","[object Object]","[object Object]","4","6026","","","{""Q0"":3,""Q1"":0}",""
"","survey-likert","51","604009","0.0-7.0-10.2","7051","1013420","[object Object]","[object Object]","4","13368","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","52","613753","0.0-7.0-11.2","7051","1013420","[object Object]","[object Object]","4","9738","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","53","625698","0.0-7.0-12.2","7051","1013420","[object Object]","[object Object]","4","11935","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","54","656987","0.0-7.0-13.2","7051","1013420","[object Object]","[object Object]","4","31280","","","{""Q0"":4,""Q1"":0}",""
"","survey-likert","55","667491","0.0-7.0-14.2","7051","1013420","[object Object]","[object Object]","4","10497","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","56","674868","0.0-7.0-15.2","7051","1013420","[object Object]","[object Object]","4","7369","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","57","681659","0.0-7.0-16.2","7051","1013420","[object Object]","[object Object]","4","6783","","","{""Q0"":2,""Q1"":3}",""
"","video","58","736445","0.0-7.0-0.3","7051","1013420","[object Object]","[object Object]","4","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","59","747404","0.0-7.0-1.3","7051","1013420","[object Object]","[object Object]","4","10950","","","{""Q0"":""They are good""}",""
"","survey-text","60","753157","0.0-7.0-2.3","7051","1013420","[object Object]","[object Object]","4","5749","","","{""Q0"":""7-8""}",""
"","survey-likert","61","760741","0.0-7.0-3.3","7051","1013420","[object Object]","[object Object]","4","7573","","","{""Q0"":0}",""
"","survey-likert","62","762678","0.0-7.0-4.3","7051","1013420","[object Object]","[object Object]","4","1932","","","{""Q0"":0}",""
"","survey-likert","63","765901","0.0-7.0-5.3","7051","1013420","[object Object]","[object Object]","4","3217","","","{""Q0"":1}",""
"","survey-likert","64","774270","0.0-7.0-6.3","7051","1013420","[object Object]","[object Object]","4","8361","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","65","780454","0.0-7.0-7.3","7051","1013420","[object Object]","[object Object]","4","6178","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","66","785862","0.0-7.0-8.3","7051","1013420","[object Object]","[object Object]","4","5399","","","{""Q0"":4,""Q1"":""""}",""
"","survey-likert","67","789912","0.0-7.0-9.3","7051","1013420","[object Object]","[object Object]","4","4042","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","68","792478","0.0-7.0-10.3","7051","1013420","[object Object]","[object Object]","4","2555","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","69","795543","0.0-7.0-11.3","7051","1013420","[object Object]","[object Object]","4","3054","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","70","801487","0.0-7.0-12.3","7051","1013420","[object Object]","[object Object]","4","5933","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","71","806110","0.0-7.0-13.3","7051","1013420","[object Object]","[object Object]","4","4614","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","72","809823","0.0-7.0-14.3","7051","1013420","[object Object]","[object Object]","4","3705","","","{""Q0"":2,""Q1"":4}",""
"","survey-likert","73","814424","0.0-7.0-15.3","7051","1013420","[object Object]","[object Object]","4","4591","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","74","821832","0.0-7.0-16.3","7051","1013420","[object Object]","[object Object]","4","7401","","","{""Q0"":4,""Q1"":0}",""
"","html-keyboard-response","75","825374","0.0-8.0","7051","1013420","[object Object]","[object Object]","4","3535","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
