"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","8919","0.0-0.0","7347","9058941","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","10733","0.0-1.0","7347","9058941","[object Object]","[object Object]","4","1809","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","14158","0.0-2.0","7347","9058941","[object Object]","[object Object]","4","3424","","","{""Q0"":""A14P3ZTCQI6B3S""}",""
"","html-button-response","3","22077","0.0-3.0","7347","9058941","[object Object]","[object Object]","4","7917","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","38624","0.0-4.0","7347","9058941","[object Object]","[object Object]","4","16544","","","{""Q0"":""23"",""Q1"":""American"",""Q2"":""english"",""Q3"":""bachelors""}",""
"","survey-likert","5","41029","0.0-5.0","7347","9058941","[object Object]","[object Object]","4","2403","","","{""Q0"":0}",""
"","html-keyboard-response","6","43650","0.0-6.0","7347","9058941","[object Object]","[object Object]","4","2619","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","84132","0.0-7.0-0.0","7347","9058941","[object Object]","[object Object]","4","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","92180","0.0-7.0-1.0","7347","9058941","[object Object]","[object Object]","4","8047","","","{""Q0"":""they are having fun""}",""
"","survey-text","9","100724","0.0-7.0-2.0","7347","9058941","[object Object]","[object Object]","4","8543","","","{""Q0"":""6""}",""
"","survey-likert","10","103688","0.0-7.0-3.0","7347","9058941","[object Object]","[object Object]","4","2963","","","{""Q0"":0}",""
"","survey-likert","11","107742","0.0-7.0-4.0","7347","9058941","[object Object]","[object Object]","4","4053","","","{""Q0"":0}",""
"","survey-likert","12","110882","0.0-7.0-5.0","7347","9058941","[object Object]","[object Object]","4","3138","","","{""Q0"":1}",""
"","survey-likert","13","117597","0.0-7.0-6.0","7347","9058941","[object Object]","[object Object]","4","6713","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","14","121673","0.0-7.0-7.0","7347","9058941","[object Object]","[object Object]","4","4074","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","126286","0.0-7.0-8.0","7347","9058941","[object Object]","[object Object]","4","4611","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","16","129820","0.0-7.0-9.0","7347","9058941","[object Object]","[object Object]","4","3532","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","133593","0.0-7.0-10.0","7347","9058941","[object Object]","[object Object]","4","3770","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","18","137926","0.0-7.0-11.0","7347","9058941","[object Object]","[object Object]","4","4332","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","19","142236","0.0-7.0-12.0","7347","9058941","[object Object]","[object Object]","4","4306","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","20","146256","0.0-7.0-13.0","7347","9058941","[object Object]","[object Object]","4","4018","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","21","150223","0.0-7.0-14.0","7347","9058941","[object Object]","[object Object]","4","3965","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","153347","0.0-7.0-15.0","7347","9058941","[object Object]","[object Object]","4","3122","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","23","158080","0.0-7.0-16.0","7347","9058941","[object Object]","[object Object]","4","4732","","","{""Q0"":3,""Q1"":3}",""
"","video","24","197386","0.0-7.0-0.1","7347","9058941","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","25","210551","0.0-7.0-1.1","7347","9058941","[object Object]","[object Object]","4","13160","","","{""Q0"":""one is playing more than the other""}",""
"","survey-text","26","214460","0.0-7.0-2.1","7347","9058941","[object Object]","[object Object]","4","3906","","","{""Q0"":""7""}",""
"","survey-likert","27","218260","0.0-7.0-3.1","7347","9058941","[object Object]","[object Object]","4","3796","","","{""Q0"":1}",""
"","survey-likert","28","222074","0.0-7.0-4.1","7347","9058941","[object Object]","[object Object]","4","3809","","","{""Q0"":2}",""
"","survey-likert","29","226791","0.0-7.0-5.1","7347","9058941","[object Object]","[object Object]","4","4713","","","{""Q0"":2}",""
"","survey-likert","30","231365","0.0-7.0-6.1","7347","9058941","[object Object]","[object Object]","4","4570","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","31","235337","0.0-7.0-7.1","7347","9058941","[object Object]","[object Object]","4","3970","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","32","244919","0.0-7.0-8.1","7347","9058941","[object Object]","[object Object]","4","9580","","","{""Q0"":1,""Q1"":3}",""
