"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3555","0.0-0.0","116","8600403","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","11522","0.0-1.0","116","8600403","[object Object]","[object Object]","1","7954","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","14114","0.0-2.0","116","8600403","[object Object]","[object Object]","1","2586","","","{""Q0"":""A1NXVX45G7HWWJ""}",""
"","html-button-response","3","15384","0.0-3.0","116","8600403","[object Object]","[object Object]","1","1267","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","31766","0.0-4.0","116","8600403","[object Object]","[object Object]","1","16380","","","{""Q0"":""33"",""Q1"":""india"",""Q2"":""hindi"",""Q3"":""master""}",""
"","survey-likert","5","34520","0.0-5.0","116","8600403","[object Object]","[object Object]","1","2752","","","{""Q0"":1}",""
"","html-keyboard-response","6","36415","0.0-6.0","116","8600403","[object Object]","[object Object]","1","1892","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","67477","0.0-7.0-0.0","116","8600403","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","77971","0.0-7.0-1.0","116","8600403","[object Object]","[object Object]","1","10490","","","{""Q0"":""argue""}",""
"","video","9","107140","0.0-7.0-0.1","116","8600403","[object Object]","[object Object]","1","","[""clips/2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","10","119179","0.0-7.0-1.1","116","8600403","[object Object]","[object Object]","1","12033","","","{""Q0"":""hands movement and face""}",""
"","video","11","144373","0.0-7.0-0.2","116","8600403","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","12","153985","0.0-7.0-1.2","116","8600403","[object Object]","[object Object]","1","9606","","","{""Q0"":""hands face""}",""
"","video","13","181017","0.0-7.0-0.3","116","8600403","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","14","189247","0.0-7.0-1.3","116","8600403","[object Object]","[object Object]","1","8224","","","{""Q0"":""whole body""}",""
"","html-keyboard-response","15","205481","0.0-8.0","116","8600403","[object Object]","[object Object]","1","16232","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
