"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3649","0.0-0.0","4560","2147216","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","10741","0.0-1.0","4560","2147216","[object Object]","[object Object]","1","7081","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","13747","0.0-2.0","4560","2147216","[object Object]","[object Object]","1","3001","","","{""Q0"":""A3D7LLCYH5WQWL""}",""
"","html-button-response","3","15139","0.0-3.0","4560","2147216","[object Object]","[object Object]","1","1387","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","51102","0.0-4.0","4560","2147216","[object Object]","[object Object]","1","35959","","","{""Q0"":""28"",""Q1"":""AMERICAN"",""Q2"":""ENGLISH"",""Q3"":""BSc""}",""
"","survey-likert","5","55161","0.0-5.0","4560","2147216","[object Object]","[object Object]","1","4055","","","{""Q0"":0}",""
"","html-keyboard-response","6","61267","0.0-6.0","4560","2147216","[object Object]","[object Object]","1","6103","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","99796","0.0-7.0-0.0","4560","2147216","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","152833","0.0-7.0-1.0","4560","2147216","[object Object]","[object Object]","1","53029","","","{""Q0"":""They are on the tinning table and prepare foods""}",""
"","video","9","188929","0.0-7.0-0.1","4560","2147216","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","10","199553","0.0-7.0-1.1","4560","2147216","[object Object]","[object Object]","1","10617","","","{""Q0"":""they are eating""}",""
"","video","11","234403","0.0-7.0-0.2","4560","2147216","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","12","245750","0.0-7.0-1.2","4560","2147216","[object Object]","[object Object]","1","11339","","","{""Q0"":""they playing""}",""
"","video","13","282582","0.0-7.0-0.3","4560","2147216","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","14","294503","0.0-7.0-1.3","4560","2147216","[object Object]","[object Object]","1","11916","","","{""Q0"":""they draw something""}",""
"","html-keyboard-response","15","299793","0.0-8.0","4560","2147216","[object Object]","[object Object]","1","5285","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
