"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4279","0.0-0.0","106","5187497","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","5883","0.0-1.0","106","5187497","[object Object]","[object Object]","3","1601","Welcome to the experiment. Press any key to begin.","86","",""
"","survey-text","2","8790","0.0-2.0","106","5187497","[object Object]","[object Object]","3","2903","","","{""Q0"":""A3NDOGHRT2TGEH""}",""
"","html-button-response","3","11192","0.0-3.0","106","5187497","[object Object]","[object Object]","3","2396","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","40353","0.0-4.0","106","5187497","[object Object]","[object Object]","3","29157","","","{""Q0"":""23"",""Q1"":""Indian"",""Q2"":""English"",""Q3"":""Bachelor Degree""}",""
"","survey-likert","5","42798","0.0-5.0","106","5187497","[object Object]","[object Object]","3","2437","","","{""Q0"":0}",""
"","html-keyboard-response","6","52003","0.0-6.0","106","5187497","[object Object]","[object Object]","3","9202","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","74","",""
"","video","7","103583","0.0-7.0-0.0","106","5187497","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","8","472339","0.0-7.0-1.0","106","5187497","[object Object]","[object Object]","3","368752","","","{""Q0"":""Two child drawing and playing to world map, This video child is one boy and girl participant to playing, the video is girl for play very energy full the boy is energy is slow.""}",""
"","video","9","521078","0.0-7.0-0.1","106","5187497","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","10","687409","0.0-7.0-1.1","106","5187497","[object Object]","[object Object]","3","166325","","","{""Q0"":""This video is two boys played one boy thinking for paint drawing, with another boy never thinking the paint in different boys""}",""
"","video","11","732189","0.0-7.0-0.2","106","5187497","[object Object]","[object Object]","3","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","12","752608","0.0-7.0-1.2","106","5187497","[object Object]","[object Object]","3","20413","","","{""Q0"":""Two child same type playing.""}",""
"","video","13","802847","0.0-7.0-0.3","106","5187497","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","14","834481","0.0-7.0-1.3","106","5187497","[object Object]","[object Object]","3","31628","","","{""Q0"":""The playing boy is very too much girl play is good""}",""
"","html-keyboard-response","15","845045","0.0-8.0","106","5187497","[object Object]","[object Object]","3","10549","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
