"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6326","0.0-0.0","614","1829452","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","7467","0.0-1.0","614","1829452","[object Object]","[object Object]","3","1134","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","9921","0.0-2.0","614","1829452","[object Object]","[object Object]","3","2451","","","{""Q0"":""A29IYYTS4YDXR7""}",""
"","html-button-response","3","11775","0.0-3.0","614","1829452","[object Object]","[object Object]","3","1851","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","24663","0.0-4.0","614","1829452","[object Object]","[object Object]","3","12885","","","{""Q0"":""21"",""Q1"":""American"",""Q2"":""Spanish"",""Q3"":""Associate's Degree""}",""
"","survey-likert","5","27199","0.0-5.0","614","1829452","[object Object]","[object Object]","3","2531","","","{""Q0"":0}",""
"","html-keyboard-response","6","33151","0.0-6.0","614","1829452","[object Object]","[object Object]","3","5950","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","74114","0.0-7.0-0.0","614","1829452","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","103804","0.0-7.0-1.0","614","1829452","[object Object]","[object Object]","3","29685","","","{""Q0"":""Well, the boy appeared to have control over everything. Whenever the girl attempted to do something he would soon push her away from the board. ""}",""
"","video","9","143582","0.0-7.0-0.1","614","1829452","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","168643","0.0-7.0-1.1","614","1829452","[object Object]","[object Object]","3","25059","","","{""Q0"":""There seems to be a lot of cooperation and peace between the two of them""}",""
"","video","11","207030","0.0-7.0-0.2","614","1829452","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","12","252687","0.0-7.0-1.2","614","1829452","[object Object]","[object Object]","3","45654","","","{""Q0"":""They both were having fun and interacting positively as they shared the board. They come across as being in their own world but also sharing the fun. ""}",""
"","video","13","286141","0.0-7.0-0.3","614","1829452","[object Object]","[object Object]","3","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","14","326429","0.0-7.0-1.3","614","1829452","[object Object]","[object Object]","3","40284","","","{""Q0"":""They didn't pay much attention what one another was doing and instead, they distanced themselves to each corner of the board and did their own thing. ""}",""
"","html-keyboard-response","15","328918","0.0-8.0","614","1829452","[object Object]","[object Object]","3","2487","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
