"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4107","0.0-0.0","7439","9255847","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","10329","0.0-1.0","7439","9255847","[object Object]","[object Object]","4","6208","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","14104","0.0-2.0","7439","9255847","[object Object]","[object Object]","4","3770","","","{""Q0"":""A2UVDJENOMQN8W""}",""
"","html-button-response","3","15971","0.0-3.0","7439","9255847","[object Object]","[object Object]","4","1859","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","40469","0.0-4.0","7439","9255847","[object Object]","[object Object]","4","24492","","","{""Q0"":""38"",""Q1"":""Indian"",""Q2"":""tamil"",""Q3"":""masters degree""}",""
"","survey-likert","5","44878","0.0-5.0","7439","9255847","[object Object]","[object Object]","4","4403","","","{""Q0"":1}",""
"","html-keyboard-response","6","50338","0.0-6.0","7439","9255847","[object Object]","[object Object]","4","5455","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","92636","0.0-7.0-0.0","7439","9255847","[object Object]","[object Object]","4","","[""clips/raw-2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","125520","0.0-7.0-1.0","7439","9255847","[object Object]","[object Object]","4","32879","","","{""Q0"":""playing games and interact each other""}",""
"","survey-text","9","139308","0.0-7.0-2.0","7439","9255847","[object Object]","[object Object]","4","13783","","","{""Q0"":""8 years old""}",""
"","survey-likert","10","144870","0.0-7.0-3.0","7439","9255847","[object Object]","[object Object]","4","5557","","","{""Q0"":1}",""
"","survey-likert","11","148978","0.0-7.0-4.0","7439","9255847","[object Object]","[object Object]","4","4103","","","{""Q0"":0}",""
"","survey-likert","12","155549","0.0-7.0-5.0","7439","9255847","[object Object]","[object Object]","4","6567","","","{""Q0"":0}",""
"","survey-likert","13","164039","0.0-7.0-6.0","7439","9255847","[object Object]","[object Object]","4","8479","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","14","171276","0.0-7.0-7.0","7439","9255847","[object Object]","[object Object]","4","7233","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","15","176275","0.0-7.0-8.0","7439","9255847","[object Object]","[object Object]","4","4995","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","16","180981","0.0-7.0-9.0","7439","9255847","[object Object]","[object Object]","4","4700","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","185221","0.0-7.0-10.0","7439","9255847","[object Object]","[object Object]","4","4235","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","18","191632","0.0-7.0-11.0","7439","9255847","[object Object]","[object Object]","4","6402","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","19","199585","0.0-7.0-12.0","7439","9255847","[object Object]","[object Object]","4","7940","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","20","206315","0.0-7.0-13.0","7439","9255847","[object Object]","[object Object]","4","6724","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","21","210470","0.0-7.0-14.0","7439","9255847","[object Object]","[object Object]","4","4151","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","22","215128","0.0-7.0-15.0","7439","9255847","[object Object]","[object Object]","4","4654","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","23","218854","0.0-7.0-16.0","7439","9255847","[object Object]","[object Object]","4","3720","","","{""Q0"":"""",""Q1"":""""}",""
"","video","24","266857","0.0-7.0-0.1","7439","9255847","[object Object]","[object Object]","4","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","25","285900","0.0-7.0-1.1","7439","9255847","[object Object]","[object Object]","4","19036","","","{""Q0"":""playing games and ineteract each other""}",""
"","survey-text","26","302474","0.0-7.0-2.1","7439","9255847","[object Object]","[object Object]","4","16570","","","{""Q0"":""12 years""}",""
"","survey-likert","27","307766","0.0-7.0-3.1","7439","9255847","[object Object]","[object Object]","4","5288","","","{""Q0"":2}",""
"","survey-likert","28","311897","0.0-7.0-4.1","7439","9255847","[object Object]","[object Object]","4","4122","","","{""Q0"":0}",""
"","survey-likert","29","314944","0.0-7.0-5.1","7439","9255847","[object Object]","[object Object]","4","3044","","","{""Q0"":0}",""
"","survey-likert","30","321889","0.0-7.0-6.1","7439","9255847","[object Object]","[object Object]","4","6938","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","31","328508","0.0-7.0-7.1","7439","9255847","[object Object]","[object Object]","4","6614","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","32","333486","0.0-7.0-8.1","7439","9255847","[object Object]","[object Object]","4","4972","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","33","341086","0.0-7.0-9.1","7439","9255847","[object Object]","[object Object]","4","7595","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","34","347626","0.0-7.0-10.1","7439","9255847","[object Object]","[object Object]","4","6533","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","35","353107","0.0-7.0-11.1","7439","9255847","[object Object]","[object Object]","4","5477","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","36","356991","0.0-7.0-12.1","7439","9255847","[object Object]","[object Object]","4","3878","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","37","360239","0.0-7.0-13.1","7439","9255847","[object Object]","[object Object]","4","3239","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","38","365649","0.0-7.0-14.1","7439","9255847","[object Object]","[object Object]","4","5404","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","39","373700","0.0-7.0-15.1","7439","9255847","[object Object]","[object Object]","4","8044","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","40","377391","0.0-7.0-16.1","7439","9255847","[object Object]","[object Object]","4","3685","","","{""Q0"":3,""Q1"":2}",""
"","video","41","420967","0.0-7.0-0.2","7439","9255847","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","42","438178","0.0-7.0-1.2","7439","9255847","[object Object]","[object Object]","4","17205","","","{""Q0"":""playing games and interact each other""}",""
"","survey-text","43","444220","0.0-7.0-2.2","7439","9255847","[object Object]","[object Object]","4","6036","","","{""Q0"":""10 years""}",""
"","survey-likert","44","456466","0.0-7.0-3.2","7439","9255847","[object Object]","[object Object]","4","12238","","","{""Q0"":1}",""
"","survey-likert","45","469587","0.0-7.0-4.2","7439","9255847","[object Object]","[object Object]","4","13116","","","{""Q0"":0}",""
"","survey-likert","46","473092","0.0-7.0-5.2","7439","9255847","[object Object]","[object Object]","4","3499","","","{""Q0"":0}",""
"","survey-likert","47","477852","0.0-7.0-6.2","7439","9255847","[object Object]","[object Object]","4","4755","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","48","482164","0.0-7.0-7.2","7439","9255847","[object Object]","[object Object]","4","4303","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","49","488603","0.0-7.0-8.2","7439","9255847","[object Object]","[object Object]","4","6431","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","50","493182","0.0-7.0-9.2","7439","9255847","[object Object]","[object Object]","4","4572","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","51","498599","0.0-7.0-10.2","7439","9255847","[object Object]","[object Object]","4","5409","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","52","503778","0.0-7.0-11.2","7439","9255847","[object Object]","[object Object]","4","5173","","","{""Q0"":"""",""Q1"":3}",""
"","survey-likert","53","510392","0.0-7.0-12.2","7439","9255847","[object Object]","[object Object]","4","6607","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","54","514379","0.0-7.0-13.2","7439","9255847","[object Object]","[object Object]","4","3980","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","55","520235","0.0-7.0-14.2","7439","9255847","[object Object]","[object Object]","4","5849","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","56","524202","0.0-7.0-15.2","7439","9255847","[object Object]","[object Object]","4","3962","","","{""Q0"":1,""Q1"":1}",""
