"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3893","0.0-0.0","8012","6399931","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","23775","0.0-1.0","8012","6399931","[object Object]","[object Object]","1","19868","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","28266","0.0-2.0","8012","6399931","[object Object]","[object Object]","1","4483","","","{""Q0"":""AZCXV1ELMFLDR""}",""
"","html-button-response","3","36515","0.0-3.0","8012","6399931","[object Object]","[object Object]","1","8243","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","56034","0.0-4.0","8012","6399931","[object Object]","[object Object]","1","19509","","","{""Q0"":""30"",""Q1"":""Estado unidense"",""Q2"":""Inglish"",""Q3"":""Manager""}",""
"","survey-likert","5","60747","0.0-5.0","8012","6399931","[object Object]","[object Object]","1","4706","","","{""Q0"":1}",""
"","html-keyboard-response","6","79960","0.0-6.0","8012","6399931","[object Object]","[object Object]","1","19210","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","112784","0.0-7.0-0.0","8012","6399931","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","8","191616","0.0-7.0-1.0","8012","6399931","[object Object]","[object Object]","1","78825","","","{""Q0"":""\nNothing unusual just had fun and played""}",""
"","video","9","347691","0.0-7.0-0.1","8012","6399931","[object Object]","[object Object]","1","","[""clips/2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","10","403759","0.0-7.0-1.1","8012","6399931","[object Object]","[object Object]","1","56062","","","{""Q0"":""Children dance and have fun""}",""
"","video","11","435002","0.0-7.0-0.2","8012","6399931","[object Object]","[object Object]","1","","[""clips/2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","12","520661","0.0-7.0-1.2","8012","6399931","[object Object]","[object Object]","1","85652","","","{""Q0"":""They had fun""}",""
"","video","13","553023","0.0-7.0-0.3","8012","6399931","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","14","582693","0.0-7.0-1.3","8012","6399931","[object Object]","[object Object]","1","29663","","","{""Q0"":""They danced and played""}",""
"","html-keyboard-response","15","633864","0.0-8.0","8012","6399931","[object Object]","[object Object]","1","51164","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
