"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3131","0.0-0.0","9150","7314079","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","4511","0.0-1.0","9150","7314079","[object Object]","[object Object]","3","1374","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","20958","0.0-2.0","9150","7314079","[object Object]","[object Object]","3","16444","","","{""Q0"":""A1L92Y6VBTRFP5""}",""
"","html-button-response","3","32810","0.0-3.0","9150","7314079","[object Object]","[object Object]","3","11849","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","45578","0.0-4.0","9150","7314079","[object Object]","[object Object]","3","12767","","","{""Q0"":""45"",""Q1"":""american"",""Q2"":""english"",""Q3"":""some college""}",""
"","survey-likert","5","48508","0.0-5.0","9150","7314079","[object Object]","[object Object]","3","2927","","","{""Q0"":1}",""
"","html-keyboard-response","6","52924","0.0-6.0","9150","7314079","[object Object]","[object Object]","3","4415","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","93794","0.0-7.0-0.0","9150","7314079","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","107574","0.0-7.0-1.0","9150","7314079","[object Object]","[object Object]","3","13776","","","{""Q0"":""they seemed to be entertaining themselves very well""}",""
"","video","9","142284","0.0-7.0-0.1","9150","7314079","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","10","147312","0.0-7.0-1.1","9150","7314079","[object Object]","[object Object]","3","5024","","","{""Q0"":""they seem happy""}",""
"","video","11","181895","0.0-7.0-0.2","9150","7314079","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","189228","0.0-7.0-1.2","9150","7314079","[object Object]","[object Object]","3","7327","","","{""Q0"":""they seem to be having fun""}",""
"","video","13","225434","0.0-7.0-0.3","9150","7314079","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","14","233485","0.0-7.0-1.3","9150","7314079","[object Object]","[object Object]","3","8047","","","{""Q0"":""they seemed entertained""}",""
"","html-keyboard-response","15","245486","0.0-8.0","9150","7314079","[object Object]","[object Object]","3","11998","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
