"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3595","0.0-0.0","4428","7059301","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","6040","0.0-1.0","4428","7059301","[object Object]","[object Object]","1","2436","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","12039","0.0-2.0","4428","7059301","[object Object]","[object Object]","1","5996","","","{""Q0"":""A2LR1HKNOVDTJ8""}",""
"","html-button-response","3","21455","0.0-3.0","4428","7059301","[object Object]","[object Object]","1","9410","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","45463","0.0-4.0","4428","7059301","[object Object]","[object Object]","1","24002","","","{""Q0"":""48"",""Q1"":""USA"",""Q2"":""English"",""Q3"":""2-year AA degree""}",""
"","survey-likert","5","48001","0.0-5.0","4428","7059301","[object Object]","[object Object]","1","2531","","","{""Q0"":0}",""
"","html-keyboard-response","6","53630","0.0-6.0","4428","7059301","[object Object]","[object Object]","1","5627","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","71","",""
"","video","7","87148","0.0-7.0-0.0","4428","7059301","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","102863","0.0-7.0-1.0","4428","7059301","[object Object]","[object Object]","1","15711","","","{""Q0"":""fast-paced and paying attention to each other""}",""
"","video","9","132348","0.0-7.0-0.1","4428","7059301","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","10","148967","0.0-7.0-1.1","4428","7059301","[object Object]","[object Object]","1","16613","","","{""Q0"":""They interacted with each other and used hand movements.""}",""
"","video","11","174516","0.0-7.0-0.2","4428","7059301","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","12","188559","0.0-7.0-1.2","4428","7059301","[object Object]","[object Object]","1","14040","","","{""Q0"":""They seemed to be enjoying each other's company.""}",""
"","video","13","213013","0.0-7.0-0.3","4428","7059301","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","14","226423","0.0-7.0-1.3","4428","7059301","[object Object]","[object Object]","1","13405","","","{""Q0"":""They were close to each other and perhaps touching hands.""}",""
"","html-keyboard-response","15","230886","0.0-8.0","4428","7059301","[object Object]","[object Object]","1","4461","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","86","",""
