"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","9516","0.0-0.0","8838","4615293","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","14032","0.0-1.0","8838","4615293","[object Object]","[object Object]","3","4499","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","27487","0.0-2.0","8838","4615293","[object Object]","[object Object]","3","13449","","","{""Q0"":""A3PLRMX7LGFL0A""}",""
"","html-button-response","3","42072","0.0-3.0","8838","4615293","[object Object]","[object Object]","3","14582","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","98568","0.0-4.0","8838","4615293","[object Object]","[object Object]","3","56488","","","{""Q0"":""62"",""Q1"":""Indian"",""Q2"":""English"",""Q3"":""Bachelor's Degree""}",""
"","survey-likert","5","101953","0.0-5.0","8838","4615293","[object Object]","[object Object]","3","3378","","","{""Q0"":1}",""
"","html-keyboard-response","6","105748","0.0-6.0","8838","4615293","[object Object]","[object Object]","3","3789","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","149042","0.0-7.0-0.0","8838","4615293","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","352302","0.0-7.0-1.0","8838","4615293","[object Object]","[object Object]","3","203254","","","{""Q0"":""That two children playing sum Tablet game.And than that girl Children playing interestingly. Than that boy not much he love that game.This is my view of point in this video.    ""}",""
"","video","9","393039","0.0-7.0-0.1","8838","4615293","[object Object]","[object Object]","3","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","10","524676","0.0-7.0-1.1","8838","4615293","[object Object]","[object Object]","3","131630","","","{""Q0"":""This time two boy's playing that game.This time i am understand about that game.May be that is puzzle game in my point of view.Two boy's playing interestingly in that game.  ""}",""
"","video","11","562024","0.0-7.0-0.2","8838","4615293","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","12","669740","0.0-7.0-1.2","8838","4615293","[object Object]","[object Object]","3","107709","","","{""Q0"":""This time One boy and one girl playing the game. This time that girl child only playing that game interestingly.But boy do like that game. ""}",""
"","video","13","708750","0.0-7.0-0.3","8838","4615293","[object Object]","[object Object]","3","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","14","800682","0.0-7.0-1.3","8838","4615293","[object Object]","[object Object]","3","91928","","","{""Q0"":""This time two kids playing same game.But this time boy like that game so much.But that girl not like that game so much.""}",""
"","html-keyboard-response","15","803255","0.0-8.0","8838","4615293","[object Object]","[object Object]","3","2568","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
