"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3234","0.0-0.0","7512","1528983","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","5485","0.0-1.0","7512","1528983","[object Object]","[object Object]","1","2239","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","18969","0.0-2.0","7512","1528983","[object Object]","[object Object]","1","13474","","","{""Q0"":""A3RTJFH2JM80DO""}",""
"","html-button-response","3","29099","0.0-3.0","7512","1528983","[object Object]","[object Object]","1","10127","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","48289","0.0-4.0","7512","1528983","[object Object]","[object Object]","1","19188","","","{""Q0"":""22"",""Q1"":""United States"",""Q2"":""English"",""Q3"":""Some College""}",""
"","survey-likert","5","59465","0.0-5.0","7512","1528983","[object Object]","[object Object]","1","11172","","","{""Q0"":0}",""
"","html-keyboard-response","6","68983","0.0-6.0","7512","1528983","[object Object]","[object Object]","1","9516","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","100568","0.0-7.0-0.0","7512","1528983","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","125350","0.0-7.0-1.0","7512","1528983","[object Object]","[object Object]","1","24779","","","{""Q0"":""They were holding/slapping/bumping their hands together""}",""
"","video","9","151718","0.0-7.0-0.1","7512","1528983","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","10","175734","0.0-7.0-1.1","7512","1528983","[object Object]","[object Object]","1","24010","","","{""Q0"":""It seemed the boy on the left was holding something in his hand or wa trying to give the child on the right something.""}",""
"","video","11","207428","0.0-7.0-0.2","7512","1528983","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","230105","0.0-7.0-1.2","7512","1528983","[object Object]","[object Object]","1","22674","","","{""Q0"":""It appears that they were rubbing something. Either that or they were petting something, perhaps an animal.""}",""
"","video","13","260435","0.0-7.0-0.3","7512","1528983","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","14","299901","0.0-7.0-1.3","7512","1528983","[object Object]","[object Object]","1","39463","","","{""Q0"":""They were pointing/touching something. By the way the right boy's hand was shaped, it appeared he was holding onto a table. So it's possible they were poking something laying on a table.""}",""
"","html-keyboard-response","15","307376","0.0-8.0","7512","1528983","[object Object]","[object Object]","1","7471","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
