"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","121729","0.0-0.0","4224","4314764","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","123524","0.0-1.0","4224","4314764","[object Object]","[object Object]","1","1788","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","130159","0.0-2.0","4224","4314764","[object Object]","[object Object]","1","6630","","","{""Q0"":""A2XS5QI4YX493N""}",""
"","html-button-response","3","138372","0.0-3.0","4224","4314764","[object Object]","[object Object]","1","8208","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","151937","0.0-4.0","4224","4314764","[object Object]","[object Object]","1","13558","","","{""Q0"":""33"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Bachelor's degree""}",""
"","survey-likert","5","154508","0.0-5.0","4224","4314764","[object Object]","[object Object]","1","2565","","","{""Q0"":1}",""
"","html-keyboard-response","6","160509","0.0-6.0","4224","4314764","[object Object]","[object Object]","1","5998","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","193020","0.0-7.0-0.0","4224","4314764","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","8","223049","0.0-7.0-1.0","4224","4314764","[object Object]","[object Object]","1","30025","","","{""Q0"":""They seemed to be playing a board game.  It looked like one was rolling dice while the other was talking.""}",""
"","video","9","259484","0.0-7.0-0.1","4224","4314764","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","10","280690","0.0-7.0-1.1","4224","4314764","[object Object]","[object Object]","1","21200","","","{""Q0"":""they look to be playing in the dirt or petting a dog.  They are making rubbing motions with their hands.""}",""
"","video","11","316432","0.0-7.0-0.2","4224","4314764","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","12","346142","0.0-7.0-1.2","4224","4314764","[object Object]","[object Object]","1","29703","","","{""Q0"":""They seemed to be looking at something and touching it. Then passing something to one another.""}",""
"","video","13","378913","0.0-7.0-0.3","4224","4314764","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","14","400268","0.0-7.0-1.3","4224","4314764","[object Object]","[object Object]","1","21350","","","{""Q0"":""They looked to be talking about something sitting between them and kept moving stuff around.""}",""
"","html-keyboard-response","15","411211","0.0-8.0","4224","4314764","[object Object]","[object Object]","1","10937","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
