"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2916","0.0-0.0","6632","3842299","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","4654","0.0-1.0","6632","3842299","[object Object]","[object Object]","1","1727","Welcome to the experiment. Press any key to begin.","67","",""
"","survey-text","2","18283","0.0-2.0","6632","3842299","[object Object]","[object Object]","1","13624","","","{""Q0"":""A178399LE1JV0Q""}",""
"","html-button-response","3","22187","0.0-3.0","6632","3842299","[object Object]","[object Object]","1","3903","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","29907","0.0-4.0","6632","3842299","[object Object]","[object Object]","1","7718","","","{""Q0"":""23"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Bacherlors""}",""
"","survey-likert","5","32002","0.0-5.0","6632","3842299","[object Object]","[object Object]","1","2094","","","{""Q0"":1}",""
"","html-keyboard-response","6","36828","0.0-6.0","6632","3842299","[object Object]","[object Object]","1","4825","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","70","",""
"","video","7","71036","0.0-7.0-0.0","6632","3842299","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","84563","0.0-7.0-1.0","6632","3842299","[object Object]","[object Object]","1","13523","","","{""Q0"":""They are very close to each other and seem to moving their hands to and from each other a lot.""}",""
"","video","9","112280","0.0-7.0-0.1","6632","3842299","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","10","132595","0.0-7.0-1.1","6632","3842299","[object Object]","[object Object]","1","20311","","","{""Q0"":""They seem to be building something and have a lot of fun. Lot of facial movement and hand movement. They are also looking at each other quite often.""}",""
"","video","11","166267","0.0-7.0-0.2","6632","3842299","[object Object]","[object Object]","1","","[""clips/2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","12","187450","0.0-7.0-1.2","6632","3842299","[object Object]","[object Object]","1","21180","","","{""Q0"":""I think now they maybe are sitting or the one on the right is kneeling/sitting. There hands are working together on one similar project or toy.""}",""
"","video","13","215622","0.0-7.0-0.3","6632","3842299","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","14","242370","0.0-7.0-1.3","6632","3842299","[object Object]","[object Object]","1","26744","","","{""Q0"":""I think they are sitting on the ground. They seem to be laughing or smiling quite a bit and playing a game - maybe a board game, on the ground. They are moving their upper torsos a lot but no their bottom like theyr legs.""}",""
"","html-keyboard-response","15","259196","0.0-8.0","6632","3842299","[object Object]","[object Object]","1","16825","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","70","",""
