"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2458","0.0-0.0","9115","1866356","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","4647","0.0-1.0","9115","1866356","[object Object]","[object Object]","4","2184","Welcome to the experiment. Press any key to begin.","78","",""
"","survey-text","2","7377","0.0-2.0","9115","1866356","[object Object]","[object Object]","4","2727","","","{""Q0"":""A1TARNH07A75CG""}",""
"","html-button-response","3","12025","0.0-3.0","9115","1866356","[object Object]","[object Object]","4","4645","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","21945","0.0-4.0","9115","1866356","[object Object]","[object Object]","4","9916","","","{""Q0"":""27"",""Q1"":""american"",""Q2"":""english"",""Q3"":""bachelors ""}",""
"","survey-likert","5","23461","0.0-5.0","9115","1866356","[object Object]","[object Object]","4","1512","","","{""Q0"":0}",""
"","html-keyboard-response","6","32253","0.0-6.0","9115","1866356","[object Object]","[object Object]","4","8789","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","77541","0.0-7.0-0.0","9115","1866356","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","90105","0.0-7.0-1.0","9115","1866356","[object Object]","[object Object]","4","12560","","","{""Q0"":""They copied each other ""}",""
"","survey-text","9","96656","0.0-7.0-2.0","9115","1866356","[object Object]","[object Object]","4","6548","","","{""Q0"":""7""}",""
"","survey-likert","10","100124","0.0-7.0-3.0","9115","1866356","[object Object]","[object Object]","4","3464","","","{""Q0"":0}",""
"","survey-likert","11","102996","0.0-7.0-4.0","9115","1866356","[object Object]","[object Object]","4","2869","","","{""Q0"":0}",""
"","survey-likert","12","105429","0.0-7.0-5.0","9115","1866356","[object Object]","[object Object]","4","2429","","","{""Q0"":0}",""
"","survey-likert","13","114076","0.0-7.0-6.0","9115","1866356","[object Object]","[object Object]","4","8644","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","14","118620","0.0-7.0-7.0","9115","1866356","[object Object]","[object Object]","4","4541","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","15","121596","0.0-7.0-8.0","9115","1866356","[object Object]","[object Object]","4","2970","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","16","125611","0.0-7.0-9.0","9115","1866356","[object Object]","[object Object]","4","4012","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","17","128259","0.0-7.0-10.0","9115","1866356","[object Object]","[object Object]","4","2644","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","18","136179","0.0-7.0-11.0","9115","1866356","[object Object]","[object Object]","4","7917","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","19","138901","0.0-7.0-12.0","9115","1866356","[object Object]","[object Object]","4","2717","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","20","141604","0.0-7.0-13.0","9115","1866356","[object Object]","[object Object]","4","2698","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","21","144427","0.0-7.0-14.0","9115","1866356","[object Object]","[object Object]","4","2819","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","22","147195","0.0-7.0-15.0","9115","1866356","[object Object]","[object Object]","4","2765","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","23","150643","0.0-7.0-16.0","9115","1866356","[object Object]","[object Object]","4","3444","","","{""Q0"":4,""Q1"":4}",""
"","video","24","185103","0.0-7.0-0.1","9115","1866356","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","25","197377","0.0-7.0-1.1","9115","1866356","[object Object]","[object Object]","4","12272","","","{""Q0"":""they worked together \n""}",""
"","survey-text","26","204953","0.0-7.0-2.1","9115","1866356","[object Object]","[object Object]","4","7575","","","{""Q0"":""11""}",""
"","survey-likert","27","208701","0.0-7.0-3.1","9115","1866356","[object Object]","[object Object]","4","3745","","","{""Q0"":0}",""
