"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2549","0.0-0.0","1960","647235","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","5308","0.0-1.0","1960","647235","[object Object]","[object Object]","1","2743","Welcome to the experiment. Press any key to begin.","76","",""
"","survey-text","2","11620","0.0-2.0","1960","647235","[object Object]","[object Object]","1","6307","","","{""Q0"":""A1RU9BQLDZ1DSY""}",""
"","html-button-response","3","13420","0.0-3.0","1960","647235","[object Object]","[object Object]","1","1794","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","31980","0.0-4.0","1960","647235","[object Object]","[object Object]","1","18556","","","{""Q0"":""26"",""Q1"":""indian"",""Q2"":""tamil"",""Q3"":""M.B.A""}",""
"","survey-likert","5","33796","0.0-5.0","1960","647235","[object Object]","[object Object]","1","1811","","","{""Q0"":1}",""
"","html-keyboard-response","6","46188","0.0-6.0","1960","647235","[object Object]","[object Object]","1","12388","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","81324","0.0-7.0-0.0","1960","647235","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","8","120091","0.0-7.0-1.0","1960","647235","[object Object]","[object Object]","1","38762","","","{""Q0"":""FEAR""}",""
"","video","9","157506","0.0-7.0-0.1","1960","647235","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","162716","0.0-7.0-1.1","1960","647235","[object Object]","[object Object]","1","5209","","","{""Q0"":""HELPING ""}",""
"","video","11","194837","0.0-7.0-0.2","1960","647235","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","12","199347","0.0-7.0-1.2","1960","647235","[object Object]","[object Object]","1","4507","","","{""Q0"":""PLAYING""}",""
"","video","13","230687","0.0-7.0-0.3","1960","647235","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","14","241554","0.0-7.0-1.3","1960","647235","[object Object]","[object Object]","1","10864","","","{""Q0"":""PLAY""}",""
"","html-keyboard-response","15","246704","0.0-8.0","1960","647235","[object Object]","[object Object]","1","5147","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
