"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","24892","0.0-0.0","7380","89868","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","28739","0.0-1.0","7380","89868","[object Object]","[object Object]","1","3796","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","42845","0.0-2.0","7380","89868","[object Object]","[object Object]","1","14078","","","{""Q0"":""A33KTU8KJ5CP2T""}",""
"","html-button-response","3","49838","0.0-3.0","7380","89868","[object Object]","[object Object]","1","6960","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","84702","0.0-4.0","7380","89868","[object Object]","[object Object]","1","34837","","","{""Q0"":""45"",""Q1"":""US"",""Q2"":""english"",""Q3"":""pos graduate""}",""
"","survey-likert","5","89162","0.0-5.0","7380","89868","[object Object]","[object Object]","1","4404","","","{""Q0"":0}",""
"","html-keyboard-response","6","255133","0.0-6.0","7380","89868","[object Object]","[object Object]","1","165945","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","298651","0.0-7.0-0.0","7380","89868","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","8","343476","0.0-7.0-1.0","7380","89868","[object Object]","[object Object]","1","44807","","","{""Q0"":""They are enthusiatic""}",""
"","video","9","378864","0.0-7.0-0.1","7380","89868","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","10","404444","0.0-7.0-1.1","7380","89868","[object Object]","[object Object]","1","25557","","","{""Q0"":""I think they are quarelling""}",""
"","video","11","441120","0.0-7.0-0.2","7380","89868","[object Object]","[object Object]","1","","[""clips/2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","12","461842","0.0-7.0-1.2","7380","89868","[object Object]","[object Object]","1","20708","","","{""Q0"":""They are playing""}",""
"","video","13","500420","0.0-7.0-0.3","7380","89868","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","14","531914","0.0-7.0-1.3","7380","89868","[object Object]","[object Object]","1","31455","","","{""Q0"":""They are having serious talks""}",""
"","html-keyboard-response","15","559837","0.0-8.0","7380","89868","[object Object]","[object Object]","1","27890","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
