"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3987","0.0-0.0","3890","6719521","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","6015","0.0-1.0","3890","6719521","[object Object]","[object Object]","3","2016","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","9404","0.0-2.0","3890","6719521","[object Object]","[object Object]","3","3386","","","{""Q0"":""A2HWC65YAL6MHK""}",""
"","html-button-response","3","20541","0.0-3.0","3890","6719521","[object Object]","[object Object]","3","11133","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","38788","0.0-4.0","3890","6719521","[object Object]","[object Object]","3","18244","","","{""Q0"":""27"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""BACHELOR OF ENGINEERING""}",""
"","survey-likert","5","40941","0.0-5.0","3890","6719521","[object Object]","[object Object]","3","2151","","","{""Q0"":0}",""
"","html-keyboard-response","6","44953","0.0-6.0","3890","6719521","[object Object]","[object Object]","3","4008","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","87074","0.0-7.0-0.0","3890","6719521","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","8","137763","0.0-7.0-1.0","3890","6719521","[object Object]","[object Object]","3","50684","","","{""Q0"":""The child has doing drawing in touchscreen electronic devices and like playing & drawing.""}",""
"","video","9","176825","0.0-7.0-0.1","3890","6719521","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","10","221523","0.0-7.0-1.1","3890","6719521","[object Object]","[object Object]","3","44694","","","{""Q0"":""The two child has played in the touch screen device as scrap and playing,erase and just playing.""}",""
"","video","11","262011","0.0-7.0-0.2","3890","6719521","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","12","316409","0.0-7.0-1.2","3890","6719521","[object Object]","[object Object]","3","54394","","","{""Q0"":""The interact in electronic device and just draw something and erase and one girl draw some another also doing the same as i think draw & play.""}",""
"","video","13","354376","0.0-7.0-0.3","3890","6719521","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","14","406720","0.0-7.0-1.3","3890","6719521","[object Object]","[object Object]","3","52339","","","{""Q0"":""The two child playing and just interact to saw the fingers and played in the devices as drawing game.""}",""
"","html-keyboard-response","15","412140","0.0-8.0","3890","6719521","[object Object]","[object Object]","3","5416","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
