"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6206","0.0-0.0","4215","7797566","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","8785","0.0-1.0","4215","7797566","[object Object]","[object Object]","4","2559","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","19110","0.0-2.0","4215","7797566","[object Object]","[object Object]","4","10317","","","{""Q0"":""A25F6WT9CIM0Z5""}",""
"","html-button-response","3","21174","0.0-3.0","4215","7797566","[object Object]","[object Object]","4","2055","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","46043","0.0-4.0","4215","7797566","[object Object]","[object Object]","4","24861","","","{""Q0"":""30"",""Q1"":""indian"",""Q2"":""english"",""Q3"":""BA""}",""
"","survey-likert","5","49795","0.0-5.0","4215","7797566","[object Object]","[object Object]","4","3742","","","{""Q0"":0}",""
"","html-keyboard-response","6","55876","0.0-6.0","4215","7797566","[object Object]","[object Object]","4","6076","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","97560","0.0-7.0-0.0","4215","7797566","[object Object]","[object Object]","4","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","136572","0.0-7.0-1.0","4215","7797566","[object Object]","[object Object]","4","39009","","","{""Q0"":""Actually the two children where playing some sort of game inside the glass board interacting and showing each other""}",""
"","survey-text","9","146080","0.0-7.0-2.0","4215","7797566","[object Object]","[object Object]","4","9502","","","{""Q0"":""6""}",""
"","survey-likert","10","151189","0.0-7.0-3.0","4215","7797566","[object Object]","[object Object]","4","5102","","","{""Q0"":0}",""
