"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","10694","0.0-0.0","1395","1807362","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","13593","0.0-1.0","1395","1807362","[object Object]","[object Object]","4","2890","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","19233","0.0-2.0","1395","1807362","[object Object]","[object Object]","4","5635","","","{""Q0"":""A1D3QRG52OISSR""}",""
"","html-button-response","3","33217","0.0-3.0","1395","1807362","[object Object]","[object Object]","4","13981","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","67359","0.0-4.0","1395","1807362","[object Object]","[object Object]","4","34139","","","{""Q0"":""33"",""Q1"":""Singapore"",""Q2"":""English"",""Q3"":""Bachelors""}",""
"","survey-likert","5","70647","0.0-5.0","1395","1807362","[object Object]","[object Object]","4","3284","","","{""Q0"":0}",""
"","html-keyboard-response","6","79116","0.0-6.0","1395","1807362","[object Object]","[object Object]","4","8467","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","121577","0.0-7.0-0.0","1395","1807362","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","188361","0.0-7.0-1.0","1395","1807362","[object Object]","[object Object]","4","66781","","","{""Q0"":""Children were probably discussing a map and various features on it. One child was probably teaching the other.""}",""
"","survey-text","9","197481","0.0-7.0-2.0","1395","1807362","[object Object]","[object Object]","4","9119","","","{""Q0"":""10""}",""
"","survey-likert","10","200897","0.0-7.0-3.0","1395","1807362","[object Object]","[object Object]","4","3414","","","{""Q0"":0}",""
"","survey-likert","11","204327","0.0-7.0-4.0","1395","1807362","[object Object]","[object Object]","4","3428","","","{""Q0"":0}",""
"","survey-likert","12","207091","0.0-7.0-5.0","1395","1807362","[object Object]","[object Object]","4","2761","","","{""Q0"":0}",""
"","survey-likert","13","240782","0.0-7.0-6.0","1395","1807362","[object Object]","[object Object]","4","33688","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","14","247094","0.0-7.0-7.0","1395","1807362","[object Object]","[object Object]","4","6309","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","253439","0.0-7.0-8.0","1395","1807362","[object Object]","[object Object]","4","6341","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","16","258521","0.0-7.0-9.0","1395","1807362","[object Object]","[object Object]","4","5079","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","263830","0.0-7.0-10.0","1395","1807362","[object Object]","[object Object]","4","5307","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","18","276538","0.0-7.0-11.0","1395","1807362","[object Object]","[object Object]","4","12706","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","19","282505","0.0-7.0-12.0","1395","1807362","[object Object]","[object Object]","4","5962","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","20","287886","0.0-7.0-13.0","1395","1807362","[object Object]","[object Object]","4","5380","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","21","293011","0.0-7.0-14.0","1395","1807362","[object Object]","[object Object]","4","5122","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","22","297850","0.0-7.0-15.0","1395","1807362","[object Object]","[object Object]","4","4837","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","23","301511","0.0-7.0-16.0","1395","1807362","[object Object]","[object Object]","4","3657","","","{""Q0"":1,""Q1"":2}",""
"","video","24","348072","0.0-7.0-0.1","1395","1807362","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","25","450834","0.0-7.0-1.1","1395","1807362","[object Object]","[object Object]","4","102759","","","{""Q0"":""children were interacting on a map where one child was a bit dismissive of other""}",""
"","survey-text","26","454182","0.0-7.0-2.1","1395","1807362","[object Object]","[object Object]","4","3346","","","{""Q0"":""8""}",""
"","survey-likert","27","457882","0.0-7.0-3.1","1395","1807362","[object Object]","[object Object]","4","3698","","","{""Q0"":2}",""
"","survey-likert","28","461332","0.0-7.0-4.1","1395","1807362","[object Object]","[object Object]","4","3448","","","{""Q0"":1}",""
"","survey-likert","29","465471","0.0-7.0-5.1","1395","1807362","[object Object]","[object Object]","4","4136","","","{""Q0"":0}",""
"","survey-likert","30","470579","0.0-7.0-6.1","1395","1807362","[object Object]","[object Object]","4","5106","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","31","477383","0.0-7.0-7.1","1395","1807362","[object Object]","[object Object]","4","6800","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","32","483037","0.0-7.0-8.1","1395","1807362","[object Object]","[object Object]","4","5652","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","33","494214","0.0-7.0-9.1","1395","1807362","[object Object]","[object Object]","4","11175","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","34","498007","0.0-7.0-10.1","1395","1807362","[object Object]","[object Object]","4","3788","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","35","504011","0.0-7.0-11.1","1395","1807362","[object Object]","[object Object]","4","6000","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","36","508760","0.0-7.0-12.1","1395","1807362","[object Object]","[object Object]","4","4747","","","{""Q0"":1,""Q1"":2}",""
