"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3248","0.0-0.0","2072","6514514","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","5164","0.0-1.0","2072","6514514","[object Object]","[object Object]","1","1897","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","18781","0.0-2.0","2072","6514514","[object Object]","[object Object]","1","13608","","","{""Q0"":""A1AF25FCVKC87X""}",""
"","html-button-response","3","25935","0.0-3.0","2072","6514514","[object Object]","[object Object]","1","7142","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","40918","0.0-4.0","2072","6514514","[object Object]","[object Object]","1","14974","","","{""Q0"":""33"",""Q1"":""caucasian"",""Q2"":""english"",""Q3"":""associates degree""}",""
"","survey-likert","5","44055","0.0-5.0","2072","6514514","[object Object]","[object Object]","1","3126","","","{""Q0"":0}",""
"","html-keyboard-response","6","49068","0.0-6.0","2072","6514514","[object Object]","[object Object]","1","5008","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","81722","0.0-7.0-0.0","2072","6514514","[object Object]","[object Object]","1","","[""clips/2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","8","108653","0.0-7.0-1.0","2072","6514514","[object Object]","[object Object]","1","26915","","","{""Q0"":""It looked like they were playing a board game of some kind.""}",""
"","video","9","143675","0.0-7.0-0.1","2072","6514514","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","10","167672","0.0-7.0-1.1","2072","6514514","[object Object]","[object Object]","1","23985","","","{""Q0"":""It looked like they were interacting with something in the center and petting it""}",""
"","video","11","232958","0.0-7.0-0.2","2072","6514514","[object Object]","[object Object]","1","","[""clips/2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","12","249767","0.0-7.0-1.2","2072","6514514","[object Object]","[object Object]","1","16803","","","{""Q0"":""It looked like one was building something while the other was watching""}",""
"","video","13","275488","0.0-7.0-0.3","2072","6514514","[object Object]","[object Object]","1","","[""clips/2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","14","295869","0.0-7.0-1.3","2072","6514514","[object Object]","[object Object]","1","20365","","","{""Q0"":""one was much taller than the other one""}",""
"","html-keyboard-response","15","299261","0.0-8.0","2072","6514514","[object Object]","[object Object]","1","3386","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
