"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5550","0.0-0.0","1432","119731","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","7888","0.0-1.0","1432","119731","[object Object]","[object Object]","1","2322","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","19932","0.0-2.0","1432","119731","[object Object]","[object Object]","1","12039","","","{""Q0"":""A1T1FK3P2N408U""}",""
"","html-button-response","3","21380","0.0-3.0","1432","119731","[object Object]","[object Object]","1","1441","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","48787","0.0-4.0","1432","119731","[object Object]","[object Object]","1","27401","","","{""Q0"":""33"",""Q1"":""indian"",""Q2"":""english"",""Q3"":""bachelor's degree""}",""
"","survey-likert","5","51349","0.0-5.0","1432","119731","[object Object]","[object Object]","1","2556","","","{""Q0"":0}",""
"","html-keyboard-response","6","53041","0.0-6.0","1432","119731","[object Object]","[object Object]","1","1688","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","82488","0.0-7.0-0.0","1432","119731","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","8","107676","0.0-7.0-1.0","1432","119731","[object Object]","[object Object]","1","25184","","","{""Q0"":""very good. i am really enjoy. ""}",""
"","video","9","134186","0.0-7.0-0.1","1432","119731","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","10","144060","0.0-7.0-1.1","1432","119731","[object Object]","[object Object]","1","9865","","","{""Q0"":""very good ""}",""
"","video","11","173100","0.0-7.0-0.2","1432","119731","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","12","204676","0.0-7.0-1.2","1432","119731","[object Object]","[object Object]","1","31571","","","{""Q0"":""verygood""}",""
"","video","13","237147","0.0-7.0-0.3","1432","119731","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","14","255684","0.0-7.0-1.3","1432","119731","[object Object]","[object Object]","1","18529","","","{""Q0"":""really good. ""}",""
"","html-keyboard-response","15","299340","0.0-8.0","1432","119731","[object Object]","[object Object]","1","43653","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
