"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2606","0.0-0.0","7086","9777316","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","4999","0.0-1.0","7086","9777316","[object Object]","[object Object]","3","2380","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","9471","0.0-2.0","7086","9777316","[object Object]","[object Object]","3","4464","","","{""Q0"":""A18LPAFMK1B06K""}",""
"","html-button-response","3","11719","0.0-3.0","7086","9777316","[object Object]","[object Object]","3","2242","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","17999","0.0-4.0","7086","9777316","[object Object]","[object Object]","3","6276","","","{""Q0"":""28"",""Q1"":""USA"",""Q2"":""English"",""Q3"":""BS""}",""
"","survey-likert","5","20189","0.0-5.0","7086","9777316","[object Object]","[object Object]","3","2182","","","{""Q0"":0}",""
"","html-keyboard-response","6","22448","0.0-6.0","7086","9777316","[object Object]","[object Object]","3","2255","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","56505","0.0-7.0-0.0","7086","9777316","[object Object]","[object Object]","3","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","8","75127","0.0-7.0-1.0","7086","9777316","[object Object]","[object Object]","3","18616","","","{""Q0"":""They were focused on whatever it was they were doing.""}",""
"","video","9","109647","0.0-7.0-0.1","7086","9777316","[object Object]","[object Object]","3","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","10","133939","0.0-7.0-1.1","7086","9777316","[object Object]","[object Object]","3","24280","","","{""Q0"":""They were cooperative.""}",""
"","video","11","170547","0.0-7.0-0.2","7086","9777316","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","12","179681","0.0-7.0-1.2","7086","9777316","[object Object]","[object Object]","3","9128","","","{""Q0"":""They got along very well.""}",""
"","video","13","212613","0.0-7.0-0.3","7086","9777316","[object Object]","[object Object]","3","","[""clips/raw-2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","14","226065","0.0-7.0-1.3","7086","9777316","[object Object]","[object Object]","3","13448","","","{""Q0"":""They were behaved.""}",""
"","html-keyboard-response","15","229808","0.0-8.0","7086","9777316","[object Object]","[object Object]","3","3741","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
