"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2577","0.0-0.0","4170","1974049","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","5089","0.0-1.0","4170","1974049","[object Object]","[object Object]","3","2508","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","8760","0.0-2.0","4170","1974049","[object Object]","[object Object]","3","3666","","","{""Q0"":""A1DY3EW6Q0B5K5""}",""
"","html-button-response","3","37397","0.0-3.0","4170","1974049","[object Object]","[object Object]","3","28635","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","55614","0.0-4.0","4170","1974049","[object Object]","[object Object]","3","18214","","","{""Q0"":""36"",""Q1"":""american"",""Q2"":""english"",""Q3"":""high school diploma""}",""
"","survey-likert","5","63372","0.0-5.0","4170","1974049","[object Object]","[object Object]","3","7756","","","{""Q0"":1}",""
"","html-keyboard-response","6","89891","0.0-6.0","4170","1974049","[object Object]","[object Object]","3","26517","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","130037","0.0-7.0-0.0","4170","1974049","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","151780","0.0-7.0-1.0","4170","1974049","[object Object]","[object Object]","3","21741","","","{""Q0"":""they were different ages. the girl was more focused than the boy was. ""}",""
"","video","9","186537","0.0-7.0-0.1","4170","1974049","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","10","228471","0.0-7.0-1.1","4170","1974049","[object Object]","[object Object]","3","41932","","","{""Q0"":""they were closer in ages and were laughing and talking. they both seemed to enjoy drawing. red definitely gave off a more \""bossy\"" vibe and yellow seemed more laid back""}",""
"","video","11","268333","0.0-7.0-0.2","4170","1974049","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","12","283505","0.0-7.0-1.2","4170","1974049","[object Object]","[object Object]","3","15169","","","{""Q0"":""less interaction with each other, but totally focused on the art they were creating. ""}",""
"","video","13","316748","0.0-7.0-0.3","4170","1974049","[object Object]","[object Object]","3","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","14","350518","0.0-7.0-1.3","4170","1974049","[object Object]","[object Object]","3","33767","","","{""Q0"":""yellow seemed focused on one area, and red had a lot of erratic movements in the beginning.  i think red was a little more 'active' with his movements""}",""
"","html-keyboard-response","15","359835","0.0-8.0","4170","1974049","[object Object]","[object Object]","3","9314","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
