"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6371","0.0-0.0","2704","4742348","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","12731","0.0-1.0","2704","4742348","[object Object]","[object Object]","1","6349","Welcome to the experiment. Press any key to begin.","77","",""
"","survey-text","2","19724","0.0-2.0","2704","4742348","[object Object]","[object Object]","1","6993","","","{""Q0"":""A5I4Y0GXJM69D""}",""
"","html-button-response","3","34831","0.0-3.0","2704","4742348","[object Object]","[object Object]","1","15084","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","72712","0.0-4.0","2704","4742348","[object Object]","[object Object]","1","37877","","","{""Q0"":""28"",""Q1"":""USA"",""Q2"":""English"",""Q3"":""4 year college""}",""
"","survey-likert","5","76298","0.0-5.0","2704","4742348","[object Object]","[object Object]","1","3582","","","{""Q0"":0}",""
"","html-keyboard-response","6","89495","0.0-6.0","2704","4742348","[object Object]","[object Object]","1","13197","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","118459","0.0-7.0-0.0","2704","4742348","[object Object]","[object Object]","1","","[""clips/2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","8","145251","0.0-7.0-1.0","2704","4742348","[object Object]","[object Object]","1","26782","","","{""Q0"":""To encourage and motivation to child""}",""
"","video","9","170909","0.0-7.0-0.1","2704","4742348","[object Object]","[object Object]","1","","[""clips/2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","10","189545","0.0-7.0-1.1","2704","4742348","[object Object]","[object Object]","1","18632","","","{""Q0"":""Somewhat boxing game to play""}",""
"","video","11","213029","0.0-7.0-0.2","2704","4742348","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","12","223786","0.0-7.0-1.2","2704","4742348","[object Object]","[object Object]","1","10757","","","{""Q0"":""playing game""}",""
"","video","13","255254","0.0-7.0-0.3","2704","4742348","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","14","272277","0.0-7.0-1.3","2704","4742348","[object Object]","[object Object]","1","17023","","","{""Q0"":""somewhat playing card game""}",""
"","html-keyboard-response","15","287213","0.0-8.0","2704","4742348","[object Object]","[object Object]","1","14936","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
