"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3935","0.0-0.0","9354","2862085","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","5830","0.0-1.0","9354","2862085","[object Object]","[object Object]","3","1890","Welcome to the experiment. Press any key to begin.","72","",""
"","survey-text","2","8724","0.0-2.0","9354","2862085","[object Object]","[object Object]","3","2891","","","{""Q0"":""A2VF6506WDNXKS""}",""
"","html-button-response","3","15981","0.0-3.0","9354","2862085","[object Object]","[object Object]","3","7256","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","29692","0.0-4.0","9354","2862085","[object Object]","[object Object]","3","13709","","","{""Q0"":""35"",""Q1"":""USA"",""Q2"":""English"",""Q3"":""Masters""}",""
"","survey-likert","5","35689","0.0-5.0","9354","2862085","[object Object]","[object Object]","3","5993","","","{""Q0"":1}",""
"","html-keyboard-response","6","47375","0.0-6.0","9354","2862085","[object Object]","[object Object]","3","11684","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","88264","0.0-7.0-0.0","9354","2862085","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","125377","0.0-7.0-1.0","9354","2862085","[object Object]","[object Object]","3","37111","","","{""Q0"":""They worked decently well together.  The boy was definitely trying to control the situation and a few times the girl let him.  He did look up to get confirmation from her a few times though.""}",""
"","video","9","164909","0.0-7.0-0.1","9354","2862085","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","10","207981","0.0-7.0-1.1","9354","2862085","[object Object]","[object Object]","3","43070","","","{""Q0"":""The girl was very focused on the task but clearly had some frustrations.  The boy seemed mostly disengaged like he wasn't sure what to do, or how to work with his partner.""}",""
"","video","11","248706","0.0-7.0-0.2","9354","2862085","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","12","287768","0.0-7.0-1.2","9354","2862085","[object Object]","[object Object]","3","39057","","","{""Q0"":""They seemed to be feeding each others' excitement.    They also did not seem to be as focused on the task, but enjoying quicker actions and playing around.""}",""
"","video","13","321619","0.0-7.0-0.3","9354","2862085","[object Object]","[object Object]","3","","[""clips/raw-2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","14","357400","0.0-7.0-1.3","9354","2862085","[object Object]","[object Object]","3","35777","","","{""Q0"":""They appeared to be communicating.  The boy in red was taking the lead with the boy in yellow watching/responding.  Both seemed to be taking a slower approach to the task.""}",""
"","html-keyboard-response","15","367159","0.0-8.0","9354","2862085","[object Object]","[object Object]","3","9758","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","39","",""
