"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4241","0.0-0.0","6650","1855922","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","8274","0.0-1.0","6650","1855922","[object Object]","[object Object]","3","4026","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","14114","0.0-2.0","6650","1855922","[object Object]","[object Object]","3","5837","","","{""Q0"":""A1XP28Y55SEQPJ""}",""
"","html-button-response","3","20102","0.0-3.0","6650","1855922","[object Object]","[object Object]","3","5979","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","73101","0.0-4.0","6650","1855922","[object Object]","[object Object]","3","52996","","","{""Q0"":""30"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Bachelor degree""}",""
"","survey-likert","5","77184","0.0-5.0","6650","1855922","[object Object]","[object Object]","3","4067","","","{""Q0"":0}",""
"","html-keyboard-response","6","81267","0.0-6.0","6650","1855922","[object Object]","[object Object]","3","4078","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","121538","0.0-7.0-0.0","6650","1855922","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","191352","0.0-7.0-1.0","6650","1855922","[object Object]","[object Object]","3","69811","","","{""Q0"":""The children was interaction in the game also match in the two children.""}",""
"","video","9","224313","0.0-7.0-0.1","6650","1855922","[object Object]","[object Object]","3","","[""clips/raw-2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","10","291176","0.0-7.0-1.1","6650","1855922","[object Object]","[object Object]","3","66857","","","{""Q0"":""The children also game click in the pen also details when the interaction.""}",""
"","video","11","329508","0.0-7.0-0.2","6650","1855922","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","12","394101","0.0-7.0-1.2","6650","1855922","[object Object]","[object Object]","3","64592","","","{""Q0"":""The two children also games match. And two children leg show for left and right.""}",""
"","video","13","430853","0.0-7.0-0.3","6650","1855922","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","14","452755","0.0-7.0-1.3","6650","1855922","[object Object]","[object Object]","3","21902","","","{""Q0"":""Two female children also games in the work.""}",""
"","html-keyboard-response","15","456529","0.0-8.0","6650","1855922","[object Object]","[object Object]","3","3774","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
