"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","8077","0.0-0.0","6286","1649206","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","17017","0.0-1.0","6286","1649206","[object Object]","[object Object]","3","8922","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","21281","0.0-2.0","6286","1649206","[object Object]","[object Object]","3","4262","","","{""Q0"":""A3P9TMATWBA1QP""}",""
"","html-button-response","3","31625","0.0-3.0","6286","1649206","[object Object]","[object Object]","3","10340","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","72674","0.0-4.0","6286","1649206","[object Object]","[object Object]","3","41046","","","{""Q0"":""25"",""Q1"":""INDIAN"",""Q2"":""TAMIL"",""Q3"":""ONE DEGREE""}",""
"","survey-likert","5","76270","0.0-5.0","6286","1649206","[object Object]","[object Object]","3","3591","","","{""Q0"":0}",""
"","html-keyboard-response","6","82374","0.0-6.0","6286","1649206","[object Object]","[object Object]","3","6098","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","122514","0.0-7.0-0.0","6286","1649206","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","233461","0.0-7.0-1.0","6286","1649206","[object Object]","[object Object]","3","110942","","","{""Q0"":""CHILDREN ARE PLAY WELL\nWE BRAVE CHILDREN""}",""
"","video","9","273412","0.0-7.0-0.1","6286","1649206","[object Object]","[object Object]","3","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","10","324145","0.0-7.0-1.1","6286","1649206","[object Object]","[object Object]","3","50730","","","{""Q0"":""SPEAK BETWEEN TWO CHILDREN \nPLAY WELL ARE BOTH CHILDREN""}",""
"","video","11","360751","0.0-7.0-0.2","6286","1649206","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","12","438777","0.0-7.0-1.2","6286","1649206","[object Object]","[object Object]","3","78023","","","{""Q0"":""THEY ARE NOT PLAY WELL BECAUSE BOTH CHILDREN ARE NOT GOOD""}",""
"","video","13","478628","0.0-7.0-0.3","6286","1649206","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","14","515682","0.0-7.0-1.3","6286","1649206","[object Object]","[object Object]","3","37045","","","{""Q0"":""CHILDREN ARE GOOD KNOWLEDGE \nPLAY WELL""}",""
"","html-keyboard-response","15","519942","0.0-8.0","6286","1649206","[object Object]","[object Object]","3","4256","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
