"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2958","0.0-0.0","4176","8866884","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","8055","0.0-1.0","4176","8866884","[object Object]","[object Object]","1","5080","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","70482","0.0-2.0","4176","8866884","[object Object]","[object Object]","1","62421","","","{""Q0"":""A2IPO6UJZDIQ91""}",""
"","html-button-response","3","88419","0.0-3.0","4176","8866884","[object Object]","[object Object]","1","17932","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","107889","0.0-4.0","4176","8866884","[object Object]","[object Object]","1","19462","","","{""Q0"":""27"",""Q1"":""India"",""Q2"":""Tamil"",""Q3"":""Bachelor Degree""}",""
"","survey-likert","5","110546","0.0-5.0","4176","8866884","[object Object]","[object Object]","1","2649","","","{""Q0"":0}",""
"","html-keyboard-response","6","112398","0.0-6.0","4176","8866884","[object Object]","[object Object]","1","1845","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","150371","0.0-7.0-0.0","4176","8866884","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","270231","0.0-7.0-1.0","4176","8866884","[object Object]","[object Object]","1","119855","","","{""Q0"":""The children's play and and enjoy their self. ""}",""
"","video","9","301630","0.0-7.0-0.1","4176","8866884","[object Object]","[object Object]","1","","[""clips/2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","10","320193","0.0-7.0-1.1","4176","8866884","[object Object]","[object Object]","1","18559","","","{""Q0"":""Children shake hand and play their self.""}",""
"","video","11","348502","0.0-7.0-0.2","4176","8866884","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","12","378953","0.0-7.0-1.2","4176","8866884","[object Object]","[object Object]","1","30445","","","{""Q0"":""enjoy her self and playing games.""}",""
"","video","13","410535","0.0-7.0-0.3","4176","8866884","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","14","419967","0.0-7.0-1.3","4176","8866884","[object Object]","[object Object]","1","9428","","","{""Q0"":""Fighting their self ""}",""
"","html-keyboard-response","15","423738","0.0-8.0","4176","8866884","[object Object]","[object Object]","1","3767","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
