"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","23369","0.0-0.0","4487","5168647","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","24979","0.0-1.0","4487","5168647","[object Object]","[object Object]","4","1606","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","37075","0.0-2.0","4487","5168647","[object Object]","[object Object]","4","12094","","","{""Q0"":""A68DYK4MV2R7X""}",""
"","html-button-response","3","43059","0.0-3.0","4487","5168647","[object Object]","[object Object]","4","5981","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","54642","0.0-4.0","4487","5168647","[object Object]","[object Object]","4","11578","","","{""Q0"":""31"",""Q1"":""USA"",""Q2"":""English "",""Q3"":""BS""}",""
"","survey-likert","5","57363","0.0-5.0","4487","5168647","[object Object]","[object Object]","4","2718","","","{""Q0"":0}",""
"","html-keyboard-response","6","61662","0.0-6.0","4487","5168647","[object Object]","[object Object]","4","4297","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","230245","0.0-7.0-0.0","4487","5168647","[object Object]","[object Object]","4","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","8","254060","0.0-7.0-1.0","4487","5168647","[object Object]","[object Object]","4","23812","","","{""Q0"":""They seemed to be interacting very well. while the boy played with the screen the girl was interactive and talking. ""}",""
"","survey-text","9","259094","0.0-7.0-2.0","4487","5168647","[object Object]","[object Object]","4","5030","","","{""Q0"":""7""}",""
"","survey-likert","10","262502","0.0-7.0-3.0","4487","5168647","[object Object]","[object Object]","4","3405","","","{""Q0"":0}",""
"","survey-likert","11","265006","0.0-7.0-4.0","4487","5168647","[object Object]","[object Object]","4","2494","","","{""Q0"":0}",""
"","survey-likert","12","268478","0.0-7.0-5.0","4487","5168647","[object Object]","[object Object]","4","3470","","","{""Q0"":0}",""
"","survey-likert","13","274129","0.0-7.0-6.0","4487","5168647","[object Object]","[object Object]","4","5647","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","14","278416","0.0-7.0-7.0","4487","5168647","[object Object]","[object Object]","4","4282","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","282408","0.0-7.0-8.0","4487","5168647","[object Object]","[object Object]","4","3987","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","16","285208","0.0-7.0-9.0","4487","5168647","[object Object]","[object Object]","4","2794","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","288766","0.0-7.0-10.0","4487","5168647","[object Object]","[object Object]","4","3555","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","18","293696","0.0-7.0-11.0","4487","5168647","[object Object]","[object Object]","4","4924","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","19","297184","0.0-7.0-12.0","4487","5168647","[object Object]","[object Object]","4","3463","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","20","299783","0.0-7.0-13.0","4487","5168647","[object Object]","[object Object]","4","2593","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","21","303040","0.0-7.0-14.0","4487","5168647","[object Object]","[object Object]","4","3250","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","22","305064","0.0-7.0-15.0","4487","5168647","[object Object]","[object Object]","4","2018","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","23","307632","0.0-7.0-16.0","4487","5168647","[object Object]","[object Object]","4","2562","","","{""Q0"":3,""Q1"":3}",""
"","video","24","351967","0.0-7.0-0.1","4487","5168647","[object Object]","[object Object]","4","","[""clips/raw-2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","25","386916","0.0-7.0-1.1","4487","5168647","[object Object]","[object Object]","4","34946","","","{""Q0"":""The children seemed to be playing together but the kid on the right was much more aggressive. He was taking control and the boy in the yellow seemed to shy away from the games. ""}",""
"","survey-text","26","389805","0.0-7.0-2.1","4487","5168647","[object Object]","[object Object]","4","2882","","","{""Q0"":""7\n""}",""
"","survey-likert","27","392246","0.0-7.0-3.1","4487","5168647","[object Object]","[object Object]","4","2424","","","{""Q0"":1}",""
"","survey-likert","28","395628","0.0-7.0-4.1","4487","5168647","[object Object]","[object Object]","4","3378","","","{""Q0"":0}",""
"","survey-likert","29","398261","0.0-7.0-5.1","4487","5168647","[object Object]","[object Object]","4","2632","","","{""Q0"":2}",""
"","survey-likert","30","400862","0.0-7.0-6.1","4487","5168647","[object Object]","[object Object]","4","2594","","","{""Q0"":1,""Q1"":""""}",""
"","survey-likert","31","408368","0.0-7.0-7.1","4487","5168647","[object Object]","[object Object]","4","7499","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","32","412406","0.0-7.0-8.1","4487","5168647","[object Object]","[object Object]","4","4030","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","33","416862","0.0-7.0-9.1","4487","5168647","[object Object]","[object Object]","4","4449","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","34","426637","0.0-7.0-10.1","4487","5168647","[object Object]","[object Object]","4","9769","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","35","432422","0.0-7.0-11.1","4487","5168647","[object Object]","[object Object]","4","5778","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","36","436779","0.0-7.0-12.1","4487","5168647","[object Object]","[object Object]","4","4352","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","37","439926","0.0-7.0-13.1","4487","5168647","[object Object]","[object Object]","4","3142","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","38","443184","0.0-7.0-14.1","4487","5168647","[object Object]","[object Object]","4","3251","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","39","446368","0.0-7.0-15.1","4487","5168647","[object Object]","[object Object]","4","3174","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","40","449537","0.0-7.0-16.1","4487","5168647","[object Object]","[object Object]","4","3162","","","{""Q0"":1,""Q1"":3}",""
"","video","41","483938","0.0-7.0-0.2","4487","5168647","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","42","516024","0.0-7.0-1.2","4487","5168647","[object Object]","[object Object]","4","32084","","","{""Q0"":""They seemed to be having a good time. The girl on the left was unfocused and only helped a it on the game. The girl on the right was constantly playing the game with just a bit of help from the girl on the left. ""}",""
"","survey-text","43","518649","0.0-7.0-2.2","4487","5168647","[object Object]","[object Object]","4","2616","","","{""Q0"":""8""}",""
"","survey-likert","44","520786","0.0-7.0-3.2","4487","5168647","[object Object]","[object Object]","4","2129","","","{""Q0"":0}",""
"","survey-likert","45","522994","0.0-7.0-4.2","4487","5168647","[object Object]","[object Object]","4","2201","","","{""Q0"":0}",""
"","survey-likert","46","524882","0.0-7.0-5.2","4487","5168647","[object Object]","[object Object]","4","1878","","","{""Q0"":0}",""
"","survey-likert","47","527674","0.0-7.0-6.2","4487","5168647","[object Object]","[object Object]","4","2787","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","48","530227","0.0-7.0-7.2","4487","5168647","[object Object]","[object Object]","4","2545","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","49","533163","0.0-7.0-8.2","4487","5168647","[object Object]","[object Object]","4","2926","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","50","536187","0.0-7.0-9.2","4487","5168647","[object Object]","[object Object]","4","3017","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","51","538883","0.0-7.0-10.2","4487","5168647","[object Object]","[object Object]","4","2685","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","52","541994","0.0-7.0-11.2","4487","5168647","[object Object]","[object Object]","4","3105","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","53","544474","0.0-7.0-12.2","4487","5168647","[object Object]","[object Object]","4","2472","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","54","546058","0.0-7.0-13.2","4487","5168647","[object Object]","[object Object]","4","1576","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","55","549098","0.0-7.0-14.2","4487","5168647","[object Object]","[object Object]","4","3029","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","56","550898","0.0-7.0-15.2","4487","5168647","[object Object]","[object Object]","4","1791","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","57","553611","0.0-7.0-16.2","4487","5168647","[object Object]","[object Object]","4","2703","","","{""Q0"":3,""Q1"":4}",""
"","video","58","588861","0.0-7.0-0.3","4487","5168647","[object Object]","[object Object]","4","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","59","623406","0.0-7.0-1.3","4487","5168647","[object Object]","[object Object]","4","34523","","","{""Q0"":""The kid seemed to be playing well together. Not one over the other seemed to be enjoying the game more than the other. They both were very cooperative in the game. ""}",""
"","survey-text","60","626103","0.0-7.0-2.3","4487","5168647","[object Object]","[object Object]","4","2692","","","{""Q0"":""7\n""}",""
"","survey-likert","61","628560","0.0-7.0-3.3","4487","5168647","[object Object]","[object Object]","4","2450","","","{""Q0"":0}",""
"","survey-likert","62","629960","0.0-7.0-4.3","4487","5168647","[object Object]","[object Object]","4","1393","","","{""Q0"":0}",""
"","survey-likert","63","631911","0.0-7.0-5.3","4487","5168647","[object Object]","[object Object]","4","1944","","","{""Q0"":0}",""
"","survey-likert","64","634216","0.0-7.0-6.3","4487","5168647","[object Object]","[object Object]","4","2293","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","65","636568","0.0-7.0-7.3","4487","5168647","[object Object]","[object Object]","4","2344","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","66","638232","0.0-7.0-8.3","4487","5168647","[object Object]","[object Object]","4","1653","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","67","640248","0.0-7.0-9.3","4487","5168647","[object Object]","[object Object]","4","2007","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","68","641583","0.0-7.0-10.3","4487","5168647","[object Object]","[object Object]","4","1324","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","69","643952","0.0-7.0-11.3","4487","5168647","[object Object]","[object Object]","4","2353","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","70","645544","0.0-7.0-12.3","4487","5168647","[object Object]","[object Object]","4","1583","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","71","646992","0.0-7.0-13.3","4487","5168647","[object Object]","[object Object]","4","1437","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","72","649584","0.0-7.0-14.3","4487","5168647","[object Object]","[object Object]","4","2582","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","73","651207","0.0-7.0-15.3","4487","5168647","[object Object]","[object Object]","4","1613","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","74","653736","0.0-7.0-16.3","4487","5168647","[object Object]","[object Object]","4","2516","","","{""Q0"":3,""Q1"":3}",""
"","html-keyboard-response","75","657369","0.0-8.0","4487","5168647","[object Object]","[object Object]","4","3626","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
