"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4071","0.0-0.0","4808","7622759","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","5113","0.0-1.0","4808","7622759","[object Object]","[object Object]","1","1039","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","16288","0.0-2.0","4808","7622759","[object Object]","[object Object]","1","11173","","","{""Q0"":""AM8OWAW9TUVLN""}",""
"","html-button-response","3","22769","0.0-3.0","4808","7622759","[object Object]","[object Object]","1","6479","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","33356","0.0-4.0","4808","7622759","[object Object]","[object Object]","1","10586","","","{""Q0"":""34"",""Q1"":""american"",""Q2"":""english"",""Q3"":""bachelor""}",""
"","survey-likert","5","34988","0.0-5.0","4808","7622759","[object Object]","[object Object]","1","1630","","","{""Q0"":0}",""
"","html-keyboard-response","6","38405","0.0-6.0","4808","7622759","[object Object]","[object Object]","1","3415","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","66549","0.0-7.0-0.0","4808","7622759","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","8","89887","0.0-7.0-1.0","4808","7622759","[object Object]","[object Object]","1","23337","","","{""Q0"":""the one on the left seems timid""}",""
"","video","9","117285","0.0-7.0-0.1","4808","7622759","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","10","129710","0.0-7.0-1.1","4808","7622759","[object Object]","[object Object]","1","12423","","","{""Q0"":""the one on the left looks like et""}",""
"","video","11","153921","0.0-7.0-0.2","4808","7622759","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","12","164483","0.0-7.0-1.2","4808","7622759","[object Object]","[object Object]","1","10559","","","{""Q0"":""I think they are playing on an ipad""}",""
"","video","13","195408","0.0-7.0-0.3","4808","7622759","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","14","215799","0.0-7.0-1.3","4808","7622759","[object Object]","[object Object]","1","20389","","","{""Q0"":""The one on the right might be playing with turn tables and doesn't want the one on the left to play""}",""
"","html-keyboard-response","15","221534","0.0-8.0","4808","7622759","[object Object]","[object Object]","1","5734","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
