"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2597","0.0-0.0","5843","7229176","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","10336","0.0-1.0","5843","7229176","[object Object]","[object Object]","4","7728","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","19134","0.0-2.0","5843","7229176","[object Object]","[object Object]","4","8791","","","{""Q0"":""A2WZ0RZMKQ2WGJ""}",""
"","html-button-response","3","20767","0.0-3.0","5843","7229176","[object Object]","[object Object]","4","1627","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","79119","0.0-4.0","5843","7229176","[object Object]","[object Object]","4","58342","","","{""Q0"":""26"",""Q1"":""indian"",""Q2"":""Tamil"",""Q3"":""Msc""}",""
"","survey-likert","5","81272","0.0-5.0","5843","7229176","[object Object]","[object Object]","4","2143","","","{""Q0"":1}",""
"","html-keyboard-response","6","87755","0.0-6.0","5843","7229176","[object Object]","[object Object]","4","6479","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","128711","0.0-7.0-0.0","5843","7229176","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","140774","0.0-7.0-1.0","5843","7229176","[object Object]","[object Object]","4","12057","","","{""Q0"":""2""}",""
"","survey-text","9","144580","0.0-7.0-2.0","5843","7229176","[object Object]","[object Object]","4","3800","","","{""Q0"":""2""}",""
"","survey-likert","10","147765","0.0-7.0-3.0","5843","7229176","[object Object]","[object Object]","4","3181","","","{""Q0"":0}",""
"","survey-likert","11","151230","0.0-7.0-4.0","5843","7229176","[object Object]","[object Object]","4","3457","","","{""Q0"":0}",""
"","survey-likert","12","153308","0.0-7.0-5.0","5843","7229176","[object Object]","[object Object]","4","2070","","","{""Q0"":0}",""
"","survey-likert","13","165079","0.0-7.0-6.0","5843","7229176","[object Object]","[object Object]","4","11765","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","14","169877","0.0-7.0-7.0","5843","7229176","[object Object]","[object Object]","4","4791","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","15","175605","0.0-7.0-8.0","5843","7229176","[object Object]","[object Object]","4","5719","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","16","179669","0.0-7.0-9.0","5843","7229176","[object Object]","[object Object]","4","4056","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","17","183747","0.0-7.0-10.0","5843","7229176","[object Object]","[object Object]","4","4072","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","18","186511","0.0-7.0-11.0","5843","7229176","[object Object]","[object Object]","4","2757","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","19","200782","0.0-7.0-12.0","5843","7229176","[object Object]","[object Object]","4","14252","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","20","205588","0.0-7.0-13.0","5843","7229176","[object Object]","[object Object]","4","4802","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","21","211198","0.0-7.0-14.0","5843","7229176","[object Object]","[object Object]","4","5606","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","22","216078","0.0-7.0-15.0","5843","7229176","[object Object]","[object Object]","4","4876","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","23","219512","0.0-7.0-16.0","5843","7229176","[object Object]","[object Object]","4","3422","","","{""Q0"":3,""Q1"":4}",""
"","video","24","271854","0.0-7.0-0.1","5843","7229176","[object Object]","[object Object]","4","","[""clips/raw-2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","25","316406","0.0-7.0-1.1","5843","7229176","[object Object]","[object Object]","4","44546","","","{""Q0"":""2""}",""
"","survey-text","26","321300","0.0-7.0-2.1","5843","7229176","[object Object]","[object Object]","4","4889","","","{""Q0"":""10""}",""
"","survey-likert","27","323597","0.0-7.0-3.1","5843","7229176","[object Object]","[object Object]","4","2293","","","{""Q0"":0}",""
"","survey-likert","28","325350","0.0-7.0-4.1","5843","7229176","[object Object]","[object Object]","4","1749","","","{""Q0"":0}",""
"","survey-likert","29","326925","0.0-7.0-5.1","5843","7229176","[object Object]","[object Object]","4","1568","","","{""Q0"":0}",""
"","survey-likert","30","330255","0.0-7.0-6.1","5843","7229176","[object Object]","[object Object]","4","3321","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","31","334975","0.0-7.0-7.1","5843","7229176","[object Object]","[object Object]","4","4713","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","32","337863","0.0-7.0-8.1","5843","7229176","[object Object]","[object Object]","4","2879","","","{""Q0"":2,""Q1"":2}",""
