"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","34370","0.0-0.0","3738","9342554","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","38000","0.0-1.0","3738","9342554","[object Object]","[object Object]","3","3621","Welcome to the experiment. Press any key to begin.","83","",""
"","survey-text","2","48640","0.0-2.0","3738","9342554","[object Object]","[object Object]","3","10637","","","{""Q0"":""AH5GP84SZ6DHL""}",""
"","html-button-response","3","50416","0.0-3.0","3738","9342554","[object Object]","[object Object]","3","1773","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","65360","0.0-4.0","3738","9342554","[object Object]","[object Object]","3","14942","","","{""Q0"":""35"",""Q1"":""INDIAN"",""Q2"":""TAMIL"",""Q3"":""B.COM""}",""
"","survey-likert","5","67952","0.0-5.0","3738","9342554","[object Object]","[object Object]","3","2590","","","{""Q0"":1}",""
"","html-keyboard-response","6","84412","0.0-6.0","3738","9342554","[object Object]","[object Object]","3","16459","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","17","",""
"","video","7","124672","0.0-7.0-0.0","3738","9342554","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","8","148311","0.0-7.0-1.0","3738","9342554","[object Object]","[object Object]","3","23635","","","{""Q0"":""BOTH ARE SOME WORDS WRITTING IN GLASS AND ERROR IT""}",""
"","video","9","188032","0.0-7.0-0.1","3738","9342554","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","246630","0.0-7.0-1.1","3738","9342554","[object Object]","[object Object]","3","58596","","","{""Q0"":""ONE CHILDREN IS DOING SOME DRAWING LIKE LINE, SQUARE ANTHOER ONE IS WATCHING, TALKING AND LAUGHING & DOING SOME LINES""}",""
"","video","11","284819","0.0-7.0-0.2","3738","9342554","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","12","296597","0.0-7.0-1.2","3738","9342554","[object Object]","[object Object]","3","11776","","","{""Q0"":""BOTH ARE DOING SOME LINES AND TALKING ""}",""
"","video","13","335324","0.0-7.0-0.3","3738","9342554","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","14","358622","0.0-7.0-1.3","3738","9342554","[object Object]","[object Object]","3","23296","","","{""Q0"":""BOTH ARE DOING SOME LINES, TALKING, CLAPPING ETC""}",""
"","html-keyboard-response","15","376794","0.0-8.0","3738","9342554","[object Object]","[object Object]","3","18167","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","75","",""
"","html-keyboard-response","16","412105","0.0-9.0","3738","9342554","[object Object]","[object Object]","3","35310","This is your Survey Completion Code. Please note this down and submit it to MTurk: 9342554<p>You have reached the end of the experiment.<br /> Thank you very much for participating!<br /> Press ESC to leave the experiment window.</p>","13","",""
