"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4811","0.0-0.0","8368","3361857","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","20472","0.0-1.0","8368","3361857","[object Object]","[object Object]","1","15650","Welcome to the experiment. Press any key to begin.","27","",""
"","survey-text","2","33274","0.0-2.0","8368","3361857","[object Object]","[object Object]","1","12796","","","{""Q0"":""A2N0TXGUDOHKKR""}",""
"","html-button-response","3","51323","0.0-3.0","8368","3361857","[object Object]","[object Object]","1","18045","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","114843","0.0-4.0","8368","3361857","[object Object]","[object Object]","1","63514","","","{""Q0"":""28"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""BACHELOR DEGREE""}",""
"","survey-likert","5","126764","0.0-5.0","8368","3361857","[object Object]","[object Object]","1","11918","","","{""Q0"":1}",""
"","html-keyboard-response","6","161591","0.0-6.0","8368","3361857","[object Object]","[object Object]","1","34825","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","27","",""
"","video","7","193814","0.0-7.0-0.0","8368","3361857","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","8","236778","0.0-7.0-1.0","8368","3361857","[object Object]","[object Object]","1","42962","","","{""Q0"":""I AM WATHING""}",""
"","video","9","262777","0.0-7.0-0.1","8368","3361857","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","10","271890","0.0-7.0-1.1","8368","3361857","[object Object]","[object Object]","1","9108","","","{""Q0"":""IT IS DRWING""}",""
"","video","11","301045","0.0-7.0-0.2","8368","3361857","[object Object]","[object Object]","1","","[""clips/2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","12","324993","0.0-7.0-1.2","8368","3361857","[object Object]","[object Object]","1","23944","","","{""Q0"":""SWIMINING""}",""
"","video","13","360856","0.0-7.0-0.3","8368","3361857","[object Object]","[object Object]","1","","[""clips/2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","14","369516","0.0-7.0-1.3","8368","3361857","[object Object]","[object Object]","1","8657","","","{""Q0"":""IT IS DWEING""}",""
"","html-keyboard-response","15","393800","0.0-8.0","8368","3361857","[object Object]","[object Object]","1","24281","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","27","",""
