"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2313","0.0-0.0","2115","551958","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","5799","0.0-1.0","2115","551958","[object Object]","[object Object]","4","3470","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","36510","0.0-2.0","2115","551958","[object Object]","[object Object]","4","30707","","","{""Q0"":""A3KOWY3F88WP94""}",""
"","html-button-response","3","38621","0.0-3.0","2115","551958","[object Object]","[object Object]","4","2110","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","55975","0.0-4.0","2115","551958","[object Object]","[object Object]","4","17349","","","{""Q0"":""35"",""Q1"":""india"",""Q2"":""english"",""Q3"":""b com""}",""
"","survey-likert","5","59373","0.0-5.0","2115","551958","[object Object]","[object Object]","4","3393","","","{""Q0"":1}",""
"","html-keyboard-response","6","61325","0.0-6.0","2115","551958","[object Object]","[object Object]","4","1950","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","109807","0.0-7.0-0.0","2115","551958","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-110834943320-thinking.mp4""]","","",""
"","survey-text","8","145661","0.0-7.0-1.0","2115","551958","[object Object]","[object Object]","4","35852","","","{""Q0"":""the childrens are playing game""}",""
"","survey-text","9","162173","0.0-7.0-2.0","2115","551958","[object Object]","[object Object]","4","16510","","","{""Q0"":""just 9 to 10""}",""
"","survey-likert","10","169941","0.0-7.0-3.0","2115","551958","[object Object]","[object Object]","4","7765","","","{""Q0"":1}",""
"","survey-likert","11","175036","0.0-7.0-4.0","2115","551958","[object Object]","[object Object]","4","5093","","","{""Q0"":0}",""
"","survey-likert","12","182557","0.0-7.0-5.0","2115","551958","[object Object]","[object Object]","4","7516","","","{""Q0"":2}",""
"","survey-likert","13","190381","0.0-7.0-6.0","2115","551958","[object Object]","[object Object]","4","7820","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","14","206011","0.0-7.0-7.0","2115","551958","[object Object]","[object Object]","4","15627","","","{""Q0"":3,""Q1"":""""}",""
"","survey-likert","15","211956","0.0-7.0-8.0","2115","551958","[object Object]","[object Object]","4","5940","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","16","219404","0.0-7.0-9.0","2115","551958","[object Object]","[object Object]","4","7445","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","17","222941","0.0-7.0-10.0","2115","551958","[object Object]","[object Object]","4","3533","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","18","231453","0.0-7.0-11.0","2115","551958","[object Object]","[object Object]","4","8508","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","19","236581","0.0-7.0-12.0","2115","551958","[object Object]","[object Object]","4","5123","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","20","244532","0.0-7.0-13.0","2115","551958","[object Object]","[object Object]","4","7948","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","21","248141","0.0-7.0-14.0","2115","551958","[object Object]","[object Object]","4","3604","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","250420","0.0-7.0-15.0","2115","551958","[object Object]","[object Object]","4","2276","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","23","253732","0.0-7.0-16.0","2115","551958","[object Object]","[object Object]","4","3307","","","{""Q0"":3,""Q1"":2}",""
"","video","24","297034","0.0-7.0-0.1","2115","551958","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","25","311829","0.0-7.0-1.1","2115","551958","[object Object]","[object Object]","4","14791","","","{""Q0"":""the childrens were playing""}",""
"","survey-text","26","318588","0.0-7.0-2.1","2115","551958","[object Object]","[object Object]","4","6756","","","{""Q0"":""7 to 8""}",""
"","survey-likert","27","324829","0.0-7.0-3.1","2115","551958","[object Object]","[object Object]","4","6237","","","{""Q0"":1}",""
"","survey-likert","28","330573","0.0-7.0-4.1","2115","551958","[object Object]","[object Object]","4","5738","","","{""Q0"":0}",""
"","survey-likert","29","334924","0.0-7.0-5.1","2115","551958","[object Object]","[object Object]","4","4347","","","{""Q0"":2}",""
"","survey-likert","30","339548","0.0-7.0-6.1","2115","551958","[object Object]","[object Object]","4","4620","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","31","343389","0.0-7.0-7.1","2115","551958","[object Object]","[object Object]","4","3836","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","32","345779","0.0-7.0-8.1","2115","551958","[object Object]","[object Object]","4","2386","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","33","348860","0.0-7.0-9.1","2115","551958","[object Object]","[object Object]","4","3078","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","34","352868","0.0-7.0-10.1","2115","551958","[object Object]","[object Object]","4","4004","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","35","355675","0.0-7.0-11.1","2115","551958","[object Object]","[object Object]","4","2802","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","36","358972","0.0-7.0-12.1","2115","551958","[object Object]","[object Object]","4","3294","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","37","366268","0.0-7.0-13.1","2115","551958","[object Object]","[object Object]","4","7292","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","38","369812","0.0-7.0-14.1","2115","551958","[object Object]","[object Object]","4","3540","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","39","374021","0.0-7.0-15.1","2115","551958","[object Object]","[object Object]","4","4204","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","40","379180","0.0-7.0-16.1","2115","551958","[object Object]","[object Object]","4","5155","","","{""Q0"":2,""Q1"":3}",""
"","video","41","422609","0.0-7.0-0.2","2115","551958","[object Object]","[object Object]","4","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","42","429596","0.0-7.0-1.2","2115","551958","[object Object]","[object Object]","4","6982","","","{""Q0"":""playing game""}",""
"","survey-text","43","440052","0.0-7.0-2.2","2115","551958","[object Object]","[object Object]","4","10453","","","{""Q0"":""6 to 8""}",""
"","survey-likert","44","443164","0.0-7.0-3.2","2115","551958","[object Object]","[object Object]","4","3109","","","{""Q0"":1}",""
"","survey-likert","45","447669","0.0-7.0-4.2","2115","551958","[object Object]","[object Object]","4","4500","","","{""Q0"":1}",""
"","survey-likert","46","449988","0.0-7.0-5.2","2115","551958","[object Object]","[object Object]","4","2316","","","{""Q0"":""""}",""
"","survey-likert","47","456092","0.0-7.0-6.2","2115","551958","[object Object]","[object Object]","4","6100","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","48","460596","0.0-7.0-7.2","2115","551958","[object Object]","[object Object]","4","4502","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","49","464675","0.0-7.0-8.2","2115","551958","[object Object]","[object Object]","4","4075","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","50","470108","0.0-7.0-9.2","2115","551958","[object Object]","[object Object]","4","5428","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","51","472907","0.0-7.0-10.2","2115","551958","[object Object]","[object Object]","4","2795","","","{""Q0"":3,""Q1"":""""}",""
"","survey-likert","52","477933","0.0-7.0-11.2","2115","551958","[object Object]","[object Object]","4","5020","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","53","480285","0.0-7.0-12.2","2115","551958","[object Object]","[object Object]","4","2348","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","54","484037","0.0-7.0-13.2","2115","551958","[object Object]","[object Object]","4","3746","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","55","487252","0.0-7.0-14.2","2115","551958","[object Object]","[object Object]","4","3212","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","56","493252","0.0-7.0-15.2","2115","551958","[object Object]","[object Object]","4","5996","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","57","496308","0.0-7.0-16.2","2115","551958","[object Object]","[object Object]","4","3052","","","{""Q0"":3,""Q1"":2}",""
"","video","58","540602","0.0-7.0-0.3","2115","551958","[object Object]","[object Object]","4","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","59","547044","0.0-7.0-1.3","2115","551958","[object Object]","[object Object]","4","6435","","","{""Q0"":""playing game""}",""
"","survey-text","60","553852","0.0-7.0-2.3","2115","551958","[object Object]","[object Object]","4","6802","","","{""Q0"":""7 to 8""}",""
"","survey-likert","61","556644","0.0-7.0-3.3","2115","551958","[object Object]","[object Object]","4","2788","","","{""Q0"":1}",""
"","survey-likert","62","559876","0.0-7.0-4.3","2115","551958","[object Object]","[object Object]","4","3221","","","{""Q0"":1}",""
"","survey-likert","63","563612","0.0-7.0-5.3","2115","551958","[object Object]","[object Object]","4","3732","","","{""Q0"":2}",""
"","survey-likert","64","568557","0.0-7.0-6.3","2115","551958","[object Object]","[object Object]","4","4937","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","65","572292","0.0-7.0-7.3","2115","551958","[object Object]","[object Object]","4","3731","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","66","575144","0.0-7.0-8.3","2115","551958","[object Object]","[object Object]","4","2846","","","{""Q0"":"""",""Q1"":3}",""
"","survey-likert","67","578269","0.0-7.0-9.3","2115","551958","[object Object]","[object Object]","4","3119","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","68","582677","0.0-7.0-10.3","2115","551958","[object Object]","[object Object]","4","4402","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","69","585355","0.0-7.0-11.3","2115","551958","[object Object]","[object Object]","4","2675","","","{""Q0"":"""",""Q1"":3}",""
"","survey-likert","70","589420","0.0-7.0-12.3","2115","551958","[object Object]","[object Object]","4","4060","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","71","593812","0.0-7.0-13.3","2115","551958","[object Object]","[object Object]","4","4388","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","72","597924","0.0-7.0-14.3","2115","551958","[object Object]","[object Object]","4","4108","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","73","601412","0.0-7.0-15.3","2115","551958","[object Object]","[object Object]","4","3483","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","74","605652","0.0-7.0-16.3","2115","551958","[object Object]","[object Object]","4","4235","","","{""Q0"":3,""Q1"":3}",""
"","html-keyboard-response","75","608581","0.0-8.0","2115","551958","[object Object]","[object Object]","4","2924","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
