"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5527","0.0-0.0","2504","9674740","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","15158","0.0-1.0","2504","9674740","[object Object]","[object Object]","1","9621","Welcome to the experiment. Press any key to begin.","72","",""
"","survey-text","2","21869","0.0-2.0","2504","9674740","[object Object]","[object Object]","1","6707","","","{""Q0"":""A2LZSELECGE94T""}",""
"","html-button-response","3","35270","0.0-3.0","2504","9674740","[object Object]","[object Object]","1","13398","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","57700","0.0-4.0","2504","9674740","[object Object]","[object Object]","1","22429","","","{""Q0"":""24"",""Q1"":""INDIAN"",""Q2"":""Tamil"",""Q3"":""B.E""}",""
"","survey-likert","5","60046","0.0-5.0","2504","9674740","[object Object]","[object Object]","1","2342","","","{""Q0"":0}",""
"","html-keyboard-response","6","70462","0.0-6.0","2504","9674740","[object Object]","[object Object]","1","10415","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","75","",""
"","video","7","105998","0.0-7.0-0.0","2504","9674740","[object Object]","[object Object]","1","","[""clips/2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","8","137980","0.0-7.0-1.0","2504","9674740","[object Object]","[object Object]","1","31977","","","{""Q0"":""PLAYING EACH OTHER ""}",""
"","video","9","162256","0.0-7.0-0.1","2504","9674740","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","10","177051","0.0-7.0-1.1","2504","9674740","[object Object]","[object Object]","1","14793","","","{""Q0"":""PLAYING""}",""
"","video","11","203014","0.0-7.0-0.2","2504","9674740","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","12","225202","0.0-7.0-1.2","2504","9674740","[object Object]","[object Object]","1","22186","","","{""Q0"":""SPEAKING AND PLAYING ""}",""
"","video","13","252151","0.0-7.0-0.3","2504","9674740","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","14","261090","0.0-7.0-1.3","2504","9674740","[object Object]","[object Object]","1","8935","","","{""Q0"":""TYPING ""}",""
"","html-keyboard-response","15","267426","0.0-8.0","2504","9674740","[object Object]","[object Object]","1","6334","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
