"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","30647","0.0-0.0","6108","5576082","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","35499","0.0-1.0","6108","5576082","[object Object]","[object Object]","1","4830","Welcome to the experiment. Press any key to begin.","70","",""
"","survey-text","2","39541","0.0-2.0","6108","5576082","[object Object]","[object Object]","1","3994","","","{""Q0"":""A34SLWTNACPBMO""}",""
"","html-button-response","3","61260","0.0-3.0","6108","5576082","[object Object]","[object Object]","1","21704","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","107941","0.0-4.0","6108","5576082","[object Object]","[object Object]","1","46641","","","{""Q0"":""32"",""Q1"":""United States "",""Q2"":""English "",""Q3"":""Undergraduate ""}",""
"","survey-likert","5","111693","0.0-5.0","6108","5576082","[object Object]","[object Object]","1","3627","","","{""Q0"":0}",""
"","html-keyboard-response","6","122660","0.0-6.0","6108","5576082","[object Object]","[object Object]","1","10961","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","160287","0.0-7.0-0.0","6108","5576082","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","267861","0.0-7.0-1.0","6108","5576082","[object Object]","[object Object]","1","107570","","","{""Q0"":""They seemed to be chatting about something one of them was holding. ""}",""
"","video","9","298527","0.0-7.0-0.1","6108","5576082","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","10","383510","0.0-7.0-1.1","6108","5576082","[object Object]","[object Object]","1","84977","","","{""Q0"":""They were trying to get something done that involved using their hands. ""}",""
"","video","11","417533","0.0-7.0-0.2","6108","5576082","[object Object]","[object Object]","1","","[""clips/2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","12","539600","0.0-7.0-1.2","6108","5576082","[object Object]","[object Object]","1","122061","","","{""Q0"":""They looked like they were drawing something together. ""}",""
"","video","13","567972","0.0-7.0-0.3","6108","5576082","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","14","610811","0.0-7.0-1.3","6108","5576082","[object Object]","[object Object]","1","42829","","","{""Q0"":""The child on the left seemed to be pointing out something to the other. ""}",""
"","html-keyboard-response","15","620564","0.0-8.0","6108","5576082","[object Object]","[object Object]","1","9747","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","224","",""
