"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","15644","0.0-0.0","9692","5340722","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","18771","0.0-1.0","9692","5340722","[object Object]","[object Object]","1","3108","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","27858","0.0-2.0","9692","5340722","[object Object]","[object Object]","1","9076","","","{""Q0"":""A2LEQ7HEYCH964""}",""
"","html-button-response","3","30038","0.0-3.0","9692","5340722","[object Object]","[object Object]","1","2171","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","45022","0.0-4.0","9692","5340722","[object Object]","[object Object]","1","14978","","","{""Q0"":""32"",""Q1"":""white"",""Q2"":""english"",""Q3"":""masters""}",""
"","survey-likert","5","47444","0.0-5.0","9692","5340722","[object Object]","[object Object]","1","2412","","","{""Q0"":0}",""
"","html-keyboard-response","6","49731","0.0-6.0","9692","5340722","[object Object]","[object Object]","1","2272","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","81570","0.0-7.0-0.0","9692","5340722","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","110192","0.0-7.0-1.0","9692","5340722","[object Object]","[object Object]","1","28607","","","{""Q0"":""learning""}",""
"","video","9","137597","0.0-7.0-0.1","9692","5340722","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","10","144192","0.0-7.0-1.1","9692","5340722","[object Object]","[object Object]","1","6568","","","{""Q0"":""gaming""}",""
"","video","11","175845","0.0-7.0-0.2","9692","5340722","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","184854","0.0-7.0-1.2","9692","5340722","[object Object]","[object Object]","1","9004","","","{""Q0"":""practicing""}",""
"","video","13","215462","0.0-7.0-0.3","9692","5340722","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","14","231522","0.0-7.0-1.3","9692","5340722","[object Object]","[object Object]","1","16060","","","{""Q0"":""dances""}",""
"","html-keyboard-response","15","233960","0.0-8.0","9692","5340722","[object Object]","[object Object]","1","2431","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
