"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3257","0.0-0.0","2643","9198324","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","7431","0.0-1.0","2643","9198324","[object Object]","[object Object]","4","4159","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","11016","0.0-2.0","2643","9198324","[object Object]","[object Object]","4","3575","","","{""Q0"":""A3RAINH5MSZ7MY""}",""
"","html-button-response","3","14624","0.0-3.0","2643","9198324","[object Object]","[object Object]","4","3603","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","53471","0.0-4.0","2643","9198324","[object Object]","[object Object]","4","38843","","","{""Q0"":""23"",""Q1"":""INDIAN"",""Q2"":""TAMIL"",""Q3"":""B.A.DEGREE""}",""
"","survey-likert","5","56384","0.0-5.0","2643","9198324","[object Object]","[object Object]","4","2908","","","{""Q0"":0}",""
"","html-keyboard-response","6","57559","0.0-6.0","2643","9198324","[object Object]","[object Object]","4","1171","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","153146","0.0-7.0-0.0","2643","9198324","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","212842","0.0-7.0-1.0","2643","9198324","[object Object]","[object Object]","4","59689","","","{""Q0"":""THE TWO CHILD DRAWING TO SKETCH COLOR PAINTING""}",""
"","survey-text","9","243857","0.0-7.0-2.0","2643","9198324","[object Object]","[object Object]","4","31012","","","{""Q0"":""VERY OLD""}",""
"","survey-likert","10","266746","0.0-7.0-3.0","2643","9198324","[object Object]","[object Object]","4","22884","","","{""Q0"":0}",""
"","survey-likert","11","271775","0.0-7.0-4.0","2643","9198324","[object Object]","[object Object]","4","5026","","","{""Q0"":0}",""
"","survey-likert","12","278696","0.0-7.0-5.0","2643","9198324","[object Object]","[object Object]","4","6916","","","{""Q0"":0}",""
"","survey-likert","13","304409","0.0-7.0-6.0","2643","9198324","[object Object]","[object Object]","4","25708","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","14","313497","0.0-7.0-7.0","2643","9198324","[object Object]","[object Object]","4","9084","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","15","318202","0.0-7.0-8.0","2643","9198324","[object Object]","[object Object]","4","4700","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","16","328706","0.0-7.0-9.0","2643","9198324","[object Object]","[object Object]","4","10500","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","17","337873","0.0-7.0-10.0","2643","9198324","[object Object]","[object Object]","4","9161","","","{""Q0"":2,""Q1"":1}",""
"","survey-likert","18","351106","0.0-7.0-11.0","2643","9198324","[object Object]","[object Object]","4","13228","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","19","361194","0.0-7.0-12.0","2643","9198324","[object Object]","[object Object]","4","10062","","","{""Q0"":0,""Q1"":1}",""
"","survey-likert","20","371145","0.0-7.0-13.0","2643","9198324","[object Object]","[object Object]","4","9948","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","21","380226","0.0-7.0-14.0","2643","9198324","[object Object]","[object Object]","4","9075","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","387219","0.0-7.0-15.0","2643","9198324","[object Object]","[object Object]","4","6987","","","{""Q0"":4,""Q1"":2}",""
"","survey-likert","23","397131","0.0-7.0-16.0","2643","9198324","[object Object]","[object Object]","4","9907","","","{""Q0"":4,""Q1"":4}",""
"","video","24","446818","0.0-7.0-0.1","2643","9198324","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","25","456410","0.0-7.0-1.1","2643","9198324","[object Object]","[object Object]","4","9587","","","{""Q0"":""FRIENDS""}",""
"","survey-text","26","468656","0.0-7.0-2.1","2643","9198324","[object Object]","[object Object]","4","12237","","","{""Q0"":""THIS IS VERY OLD""}",""
"","survey-likert","27","473561","0.0-7.0-3.1","2643","9198324","[object Object]","[object Object]","4","4899","","","{""Q0"":0}",""
"","survey-likert","28","477762","0.0-7.0-4.1","2643","9198324","[object Object]","[object Object]","4","4193","","","{""Q0"":0}",""
"","survey-likert","29","479633","0.0-7.0-5.1","2643","9198324","[object Object]","[object Object]","4","1868","","","{""Q0"":0}",""
"","survey-likert","30","485946","0.0-7.0-6.1","2643","9198324","[object Object]","[object Object]","4","6306","","","{""Q0"":2,""Q1"":""""}",""
"","survey-likert","31","493890","0.0-7.0-7.1","2643","9198324","[object Object]","[object Object]","4","7939","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","32","498634","0.0-7.0-8.1","2643","9198324","[object Object]","[object Object]","4","4740","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","33","503195","0.0-7.0-9.1","2643","9198324","[object Object]","[object Object]","4","4553","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","34","505707","0.0-7.0-10.1","2643","9198324","[object Object]","[object Object]","4","2507","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","35","512859","0.0-7.0-11.1","2643","9198324","[object Object]","[object Object]","4","7146","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","36","519410","0.0-7.0-12.1","2643","9198324","[object Object]","[object Object]","4","6547","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","37","528380","0.0-7.0-13.1","2643","9198324","[object Object]","[object Object]","4","8964","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","38","533459","0.0-7.0-14.1","2643","9198324","[object Object]","[object Object]","4","5071","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","39","536890","0.0-7.0-15.1","2643","9198324","[object Object]","[object Object]","4","3425","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","40","540890","0.0-7.0-16.1","2643","9198324","[object Object]","[object Object]","4","3994","","","{""Q0"":2,""Q1"":2}",""
"","video","41","586380","0.0-7.0-0.2","2643","9198324","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","42","602337","0.0-7.0-1.2","2643","9198324","[object Object]","[object Object]","4","15951","","","{""Q0"":""BROTHER AND SISTER""}",""
"","survey-text","43","610081","0.0-7.0-2.2","2643","9198324","[object Object]","[object Object]","4","7740","","","{""Q0"":""VERY OLD""}",""
"","survey-likert","44","613281","0.0-7.0-3.2","2643","9198324","[object Object]","[object Object]","4","3192","","","{""Q0"":0}",""
"","survey-likert","45","619000","0.0-7.0-4.2","2643","9198324","[object Object]","[object Object]","4","5715","","","{""Q0"":1}",""
"","survey-likert","46","623659","0.0-7.0-5.2","2643","9198324","[object Object]","[object Object]","4","4653","","","{""Q0"":0}",""
"","survey-likert","47","628185","0.0-7.0-6.2","2643","9198324","[object Object]","[object Object]","4","4518","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","48","634242","0.0-7.0-7.2","2643","9198324","[object Object]","[object Object]","4","6051","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","49","638411","0.0-7.0-8.2","2643","9198324","[object Object]","[object Object]","4","4162","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","50","644849","0.0-7.0-9.2","2643","9198324","[object Object]","[object Object]","4","6431","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","51","652380","0.0-7.0-10.2","2643","9198324","[object Object]","[object Object]","4","7523","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","52","652418","0.0-7.0-11.2","2643","9198324","[object Object]","[object Object]","4","31","","","{""Q0"":"""",""Q1"":""""}",""
"","survey-likert","53","655978","0.0-7.0-12.2","2643","9198324","[object Object]","[object Object]","4","3554","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","54","661179","0.0-7.0-13.2","2643","9198324","[object Object]","[object Object]","4","5194","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","55","664299","0.0-7.0-14.2","2643","9198324","[object Object]","[object Object]","4","3114","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","56","666898","0.0-7.0-15.2","2643","9198324","[object Object]","[object Object]","4","2593","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","57","668994","0.0-7.0-16.2","2643","9198324","[object Object]","[object Object]","4","2089","","","{""Q0"":2,""Q1"":2}",""
"","video","58","717877","0.0-7.0-0.3","2643","9198324","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","59","794065","0.0-7.0-1.3","2643","9198324","[object Object]","[object Object]","4","76180","","","{""Q0"":""FRIEND""}",""
"","survey-text","60","797305","0.0-7.0-2.3","2643","9198324","[object Object]","[object Object]","4","3235","","","{""Q0"":""OLD""}",""
"","survey-likert","61","800962","0.0-7.0-3.3","2643","9198324","[object Object]","[object Object]","4","3652","","","{""Q0"":0}",""
"","survey-likert","62","802938","0.0-7.0-4.3","2643","9198324","[object Object]","[object Object]","4","1969","","","{""Q0"":0}",""
"","survey-likert","63","804722","0.0-7.0-5.3","2643","9198324","[object Object]","[object Object]","4","1778","","","{""Q0"":0}",""
"","survey-likert","64","807522","0.0-7.0-6.3","2643","9198324","[object Object]","[object Object]","4","2793","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","65","811506","0.0-7.0-7.3","2643","9198324","[object Object]","[object Object]","4","3976","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","66","816147","0.0-7.0-8.3","2643","9198324","[object Object]","[object Object]","4","4632","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","67","819627","0.0-7.0-9.3","2643","9198324","[object Object]","[object Object]","4","3472","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","68","821986","0.0-7.0-10.3","2643","9198324","[object Object]","[object Object]","4","2353","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","69","826379","0.0-7.0-11.3","2643","9198324","[object Object]","[object Object]","4","4383","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","70","828859","0.0-7.0-12.3","2643","9198324","[object Object]","[object Object]","4","2472","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","71","831139","0.0-7.0-13.3","2643","9198324","[object Object]","[object Object]","4","2270","","","{""Q0"":3,""Q1"":""""}",""
"","survey-likert","72","833595","0.0-7.0-14.3","2643","9198324","[object Object]","[object Object]","4","2449","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","73","835641","0.0-7.0-15.3","2643","9198324","[object Object]","[object Object]","4","2038","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","74","838322","0.0-7.0-16.3","2643","9198324","[object Object]","[object Object]","4","2672","","","{""Q0"":3,""Q1"":3}",""
"","html-keyboard-response","75","840336","0.0-8.0","2643","9198324","[object Object]","[object Object]","4","2008","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
