"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","9967","0.0-0.0","7872","6383251","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","12516","0.0-1.0","7872","6383251","[object Object]","[object Object]","1","2546","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","21023","0.0-2.0","7872","6383251","[object Object]","[object Object]","1","8505","","","{""Q0"":""A2R0YYUAWNT7UD""}",""
"","html-button-response","3","24341","0.0-3.0","7872","6383251","[object Object]","[object Object]","1","3317","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","36480","0.0-4.0","7872","6383251","[object Object]","[object Object]","1","12138","","","{""Q0"":""26"",""Q1"":""USA"",""Q2"":""english"",""Q3"":""associates""}",""
"","survey-likert","5","38325","0.0-5.0","7872","6383251","[object Object]","[object Object]","1","1842","","","{""Q0"":0}",""
"","html-keyboard-response","6","39377","0.0-6.0","7872","6383251","[object Object]","[object Object]","1","1051","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","70788","0.0-7.0-0.0","7872","6383251","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","83532","0.0-7.0-1.0","7872","6383251","[object Object]","[object Object]","1","12742","","","{""Q0"":""It looked like they were sharing snacks, but were nervous.""}",""
"","video","9","113136","0.0-7.0-0.1","7872","6383251","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","10","124663","0.0-7.0-1.1","7872","6383251","[object Object]","[object Object]","1","11525","","","{""Q0"":""They were working on something on a table.""}",""
"","video","11","151651","0.0-7.0-0.2","7872","6383251","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","12","161584","0.0-7.0-1.2","7872","6383251","[object Object]","[object Object]","1","9931","","","{""Q0"":""They looked like they were talking this time.""}",""
"","video","13","184969","0.0-7.0-0.3","7872","6383251","[object Object]","[object Object]","1","","[""clips/2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","14","198376","0.0-7.0-1.3","7872","6383251","[object Object]","[object Object]","1","13405","","","{""Q0"":""they were working on a game or something""}",""
"","html-keyboard-response","15","201083","0.0-8.0","7872","6383251","[object Object]","[object Object]","1","2705","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
