"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5048","0.0-0.0","1255","4663422","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","8787","0.0-1.0","1255","4663422","[object Object]","[object Object]","4","3728","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","13880","0.0-2.0","1255","4663422","[object Object]","[object Object]","4","5087","","","{""Q0"":""A1AUBV4SO8NZLS""}",""
"","html-button-response","3","26843","0.0-3.0","1255","4663422","[object Object]","[object Object]","4","12958","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","47017","0.0-4.0","1255","4663422","[object Object]","[object Object]","4","20169","","","{""Q0"":""62"",""Q1"":""US"",""Q2"":""English"",""Q3"":""some college""}",""
"","survey-likert","5","50593","0.0-5.0","1255","4663422","[object Object]","[object Object]","4","3570","","","{""Q0"":0}",""
"","html-keyboard-response","6","56401","0.0-6.0","1255","4663422","[object Object]","[object Object]","4","5806","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","94262","0.0-7.0-0.0","1255","4663422","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","108873","0.0-7.0-1.0","1255","4663422","[object Object]","[object Object]","4","14607","","","{""Q0"":""Friendly, animated""}",""
"","survey-text","9","120316","0.0-7.0-2.0","1255","4663422","[object Object]","[object Object]","4","11439","","","{""Q0"":""6 or 7""}",""
"","survey-likert","10","124976","0.0-7.0-3.0","1255","4663422","[object Object]","[object Object]","4","4653","","","{""Q0"":0}",""
"","survey-likert","11","131753","0.0-7.0-4.0","1255","4663422","[object Object]","[object Object]","4","6772","","","{""Q0"":0}",""
"","survey-likert","12","135673","0.0-7.0-5.0","1255","4663422","[object Object]","[object Object]","4","3915","","","{""Q0"":0}",""
"","survey-likert","13","145024","0.0-7.0-6.0","1255","4663422","[object Object]","[object Object]","4","9345","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","14","151886","0.0-7.0-7.0","1255","4663422","[object Object]","[object Object]","4","6857","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","161088","0.0-7.0-8.0","1255","4663422","[object Object]","[object Object]","4","9197","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","16","166355","0.0-7.0-9.0","1255","4663422","[object Object]","[object Object]","4","5262","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","172208","0.0-7.0-10.0","1255","4663422","[object Object]","[object Object]","4","5848","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","18","178400","0.0-7.0-11.0","1255","4663422","[object Object]","[object Object]","4","6180","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","19","185188","0.0-7.0-12.0","1255","4663422","[object Object]","[object Object]","4","6749","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","20","191426","0.0-7.0-13.0","1255","4663422","[object Object]","[object Object]","4","6231","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","21","202261","0.0-7.0-14.0","1255","4663422","[object Object]","[object Object]","4","10830","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","208054","0.0-7.0-15.0","1255","4663422","[object Object]","[object Object]","4","5787","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","23","214313","0.0-7.0-16.0","1255","4663422","[object Object]","[object Object]","4","6254","","","{""Q0"":3,""Q1"":3}",""
"","video","24","254005","0.0-7.0-0.1","1255","4663422","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","25","276548","0.0-7.0-1.1","1255","4663422","[object Object]","[object Object]","4","22537","","","{""Q0"":""Somewhat competitive and interfering with each other""}",""
"","survey-text","26","286512","0.0-7.0-2.1","1255","4663422","[object Object]","[object Object]","4","9958","","","{""Q0"":""7""}",""
"","survey-likert","27","291337","0.0-7.0-3.1","1255","4663422","[object Object]","[object Object]","4","4818","","","{""Q0"":1}",""
"","survey-likert","28","295576","0.0-7.0-4.1","1255","4663422","[object Object]","[object Object]","4","4235","","","{""Q0"":1}",""
"","survey-likert","29","300160","0.0-7.0-5.1","1255","4663422","[object Object]","[object Object]","4","4572","","","{""Q0"":1}",""
"","survey-likert","30","307212","0.0-7.0-6.1","1255","4663422","[object Object]","[object Object]","4","7046","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","31","313576","0.0-7.0-7.1","1255","4663422","[object Object]","[object Object]","4","6359","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","32","324033","0.0-7.0-8.1","1255","4663422","[object Object]","[object Object]","4","10451","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","33","331245","0.0-7.0-9.1","1255","4663422","[object Object]","[object Object]","4","7205","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","34","343530","0.0-7.0-10.1","1255","4663422","[object Object]","[object Object]","4","12273","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","35","352957","0.0-7.0-11.1","1255","4663422","[object Object]","[object Object]","4","9421","","","{""Q0"":3,""Q1"":4}",""
