"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2352","0.0-0.0","888","4330307","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","6238","0.0-1.0","888","4330307","[object Object]","[object Object]","1","3874","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","14393","0.0-2.0","888","4330307","[object Object]","[object Object]","1","8150","","","{""Q0"":""A3L1YSTRSZ1Q7B""}",""
"","html-button-response","3","16015","0.0-3.0","888","4330307","[object Object]","[object Object]","1","1612","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","33623","0.0-4.0","888","4330307","[object Object]","[object Object]","1","17602","","","{""Q0"":""30"",""Q1"":""AMERICAN"",""Q2"":""ENGLISH"",""Q3"":""MASTERS""}",""
"","survey-likert","5","36062","0.0-5.0","888","4330307","[object Object]","[object Object]","1","2433","","","{""Q0"":0}",""
"","html-keyboard-response","6","38087","0.0-6.0","888","4330307","[object Object]","[object Object]","1","2025","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","69929","0.0-7.0-0.0","888","4330307","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","78746","0.0-7.0-1.0","888","4330307","[object Object]","[object Object]","1","8811","","","{""Q0"":""JUST DANCING""}",""
"","video","9","107669","0.0-7.0-0.1","888","4330307","[object Object]","[object Object]","1","","[""clips/2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","10","111789","0.0-7.0-1.1","888","4330307","[object Object]","[object Object]","1","4113","","","{""Q0"":""PLAYING""}",""
"","video","11","140966","0.0-7.0-0.2","888","4330307","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","12","147200","0.0-7.0-1.2","888","4330307","[object Object]","[object Object]","1","6222","","","{""Q0"":""TAKING AND PUTTING""}",""
"","video","13","177299","0.0-7.0-0.3","888","4330307","[object Object]","[object Object]","1","","[""clips/2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","14","181405","0.0-7.0-1.3","888","4330307","[object Object]","[object Object]","1","4098","","","{""Q0"":""GAMING""}",""
"","html-keyboard-response","15","184468","0.0-8.0","888","4330307","[object Object]","[object Object]","1","3057","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
