"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","26890","0.0-0.0","6280","5796065","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","31816","0.0-1.0","6280","5796065","[object Object]","[object Object]","1","4915","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","49008","0.0-2.0","6280","5796065","[object Object]","[object Object]","1","17186","","","{""Q0"":""ASYK1V04UMUN2""}",""
"","html-button-response","3","51376","0.0-3.0","6280","5796065","[object Object]","[object Object]","1","2363","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","94024","0.0-4.0","6280","5796065","[object Object]","[object Object]","1","42641","","","{""Q0"":""22"",""Q1"":""India"",""Q2"":""Tamil"",""Q3"":""bachelor of degree ""}",""
"","survey-likert","5","97145","0.0-5.0","6280","5796065","[object Object]","[object Object]","1","3112","","","{""Q0"":0}",""
"","html-keyboard-response","6","155332","0.0-6.0","6280","5796065","[object Object]","[object Object]","1","58182","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","187239","0.0-7.0-0.0","6280","5796065","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","259754","0.0-7.0-1.0","6280","5796065","[object Object]","[object Object]","1","72513","","","{""Q0"":""two children says""}",""
"","video","9","290166","0.0-7.0-0.1","6280","5796065","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
