"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3025","0.0-0.0","1271","7310284","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","6981","0.0-1.0","1271","7310284","[object Object]","[object Object]","4","3949","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","10932","0.0-2.0","1271","7310284","[object Object]","[object Object]","4","3949","","","{""Q0"":""A16G1I2KYLB07B""}",""
"","html-button-response","3","12740","0.0-3.0","1271","7310284","[object Object]","[object Object]","4","1808","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","54075","0.0-4.0","1271","7310284","[object Object]","[object Object]","4","41325","","","{""Q0"":""24"",""Q1"":""american"",""Q2"":""english"",""Q3"":""B.sc""}",""
"","survey-likert","5","56485","0.0-5.0","1271","7310284","[object Object]","[object Object]","4","2406","","","{""Q0"":0}",""
"","html-keyboard-response","6","58352","0.0-6.0","1271","7310284","[object Object]","[object Object]","4","1867","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","98536","0.0-7.0-0.0","1271","7310284","[object Object]","[object Object]","4","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","8","145351","0.0-7.0-1.0","1271","7310284","[object Object]","[object Object]","4","46812","","","{""Q0"":""A children was very happy doing to do that activity""}",""
"","survey-text","9","149696","0.0-7.0-2.0","1271","7310284","[object Object]","[object Object]","4","4341","","","{""Q0"":""2""}",""
