"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3024","0.0-0.0","8486","1884342","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","6071","0.0-1.0","8486","1884342","[object Object]","[object Object]","3","3040","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","14295","0.0-2.0","8486","1884342","[object Object]","[object Object]","3","8220","","","{""Q0"":""AX6F7AC21GC4J""}",""
"","html-button-response","3","16007","0.0-3.0","8486","1884342","[object Object]","[object Object]","3","1709","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","27998","0.0-4.0","8486","1884342","[object Object]","[object Object]","3","11989","","","{""Q0"":""32"",""Q1"":""AMERICAN"",""Q2"":""ENGLISH"",""Q3"":""BACHELORS""}",""
"","survey-likert","5","30742","0.0-5.0","8486","1884342","[object Object]","[object Object]","3","2737","","","{""Q0"":1}",""
"","html-keyboard-response","6","33437","0.0-6.0","8486","1884342","[object Object]","[object Object]","3","2692","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","73171","0.0-7.0-0.0","8486","1884342","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","79765","0.0-7.0-1.0","8486","1884342","[object Object]","[object Object]","3","6591","","","{""Q0"":""PLAYING""}",""
"","video","9","112704","0.0-7.0-0.1","8486","1884342","[object Object]","[object Object]","3","","[""clips/raw-2017-06-01-102743523980-jointtask.mp4""]","","",""
"","survey-text","10","124156","0.0-7.0-1.1","8486","1884342","[object Object]","[object Object]","3","11450","","","{""Q0"":""NOTE AND MOVING""}",""
"","video","11","157066","0.0-7.0-0.2","8486","1884342","[object Object]","[object Object]","3","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","12","168519","0.0-7.0-1.2","8486","1884342","[object Object]","[object Object]","3","11447","","","{""Q0"":""FINDING SOMETHING""}",""
"","video","13","201393","0.0-7.0-0.3","8486","1884342","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","14","211371","0.0-7.0-1.3","8486","1884342","[object Object]","[object Object]","3","9974","","","{""Q0"":""SOMNETHING THEY ARE FINDING""}",""
"","html-keyboard-response","15","213555","0.0-8.0","8486","1884342","[object Object]","[object Object]","3","2180","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
