"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5178","0.0-0.0","112","7373192","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","7843","0.0-1.0","112","7373192","[object Object]","[object Object]","1","2660","Welcome to the experiment. Press any key to begin.","78","",""
"","survey-text","2","21369","0.0-2.0","112","7373192","[object Object]","[object Object]","1","13522","","","{""Q0"":""A2AMD4XVHLKZWY""}",""
"","html-button-response","3","31605","0.0-3.0","112","7373192","[object Object]","[object Object]","1","10233","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","63923","0.0-4.0","112","7373192","[object Object]","[object Object]","1","32316","","","{""Q0"":""46"",""Q1"":""american"",""Q2"":""english"",""Q3"":""high school""}",""
"","survey-likert","5","66761","0.0-5.0","112","7373192","[object Object]","[object Object]","1","2834","","","{""Q0"":0}",""
"","html-keyboard-response","6","70457","0.0-6.0","112","7373192","[object Object]","[object Object]","1","3692","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","75","",""
"","video","7","104506","0.0-7.0-0.0","112","7373192","[object Object]","[object Object]","1","","[""clips/2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","8","161535","0.0-7.0-1.0","112","7373192","[object Object]","[object Object]","1","57027","","","{""Q0"":""they appeared to be playing with a dog or cat.""}",""
"","video","9","188316","0.0-7.0-0.1","112","7373192","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","10","239625","0.0-7.0-1.1","112","7373192","[object Object]","[object Object]","1","51306","","","{""Q0"":""it looked liked they were playing a game on a table.""}",""
"","video","11","270238","0.0-7.0-0.2","112","7373192","[object Object]","[object Object]","1","","[""clips/2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","12","294199","0.0-7.0-1.2","112","7373192","[object Object]","[object Object]","1","23958","","","{""Q0"":""it looked like they were playing chess.""}",""
"","video","13","321714","0.0-7.0-0.3","112","7373192","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","14","372870","0.0-7.0-1.3","112","7373192","[object Object]","[object Object]","1","51152","","","{""Q0"":""it looked like they were dancing to me.""}",""
"","html-keyboard-response","15","381077","0.0-8.0","112","7373192","[object Object]","[object Object]","1","8207","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","74","",""
