"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3922","0.0-0.0","6822","8612499","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","6224","0.0-1.0","6822","8612499","[object Object]","[object Object]","3","2291","Welcome to the experiment. Press any key to begin.","74","",""
"","survey-text","2","15490","0.0-2.0","6822","8612499","[object Object]","[object Object]","3","9263","","","{""Q0"":""A2U7BMG19Q83GE""}",""
"","html-button-response","3","16777","0.0-3.0","6822","8612499","[object Object]","[object Object]","3","1277","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","27281","0.0-4.0","6822","8612499","[object Object]","[object Object]","3","10499","","","{""Q0"":""40"",""Q1"":""American"",""Q2"":""English"",""Q3"":""Masters""}",""
"","survey-likert","5","30222","0.0-5.0","6822","8612499","[object Object]","[object Object]","3","2936","","","{""Q0"":0}",""
"","html-keyboard-response","6","31598","0.0-6.0","6822","8612499","[object Object]","[object Object]","3","1371","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","68","",""
"","video","7","73232","0.0-7.0-0.0","6822","8612499","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","87247","0.0-7.0-1.0","6822","8612499","[object Object]","[object Object]","3","14007","","","{""Q0"":""That they were working with and in response to one another.""}",""
"","video","9","125855","0.0-7.0-0.1","6822","8612499","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","10","140287","0.0-7.0-1.1","6822","8612499","[object Object]","[object Object]","3","14425","","","{""Q0"":""That they seemed to work as a team well. They didnt talk very much however. ""}",""
"","video","11","174795","0.0-7.0-0.2","6822","8612499","[object Object]","[object Object]","3","","[""clips/raw-2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","186542","0.0-7.0-1.2","6822","8612499","[object Object]","[object Object]","3","11742","","","{""Q0"":""That the two children were working well together""}",""
"","video","13","223041","0.0-7.0-0.3","6822","8612499","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","14","234710","0.0-7.0-1.3","6822","8612499","[object Object]","[object Object]","3","11666","","","{""Q0"":""That they were enjoying themselves and that they were happy""}",""
"","html-keyboard-response","15","236449","0.0-8.0","6822","8612499","[object Object]","[object Object]","3","1737","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","68","",""
