"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3639","0.0-0.0","8910","5432953","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","5039","0.0-1.0","8910","5432953","[object Object]","[object Object]","3","1399","Welcome to the experiment. Press any key to begin.","87","",""
"","survey-text","2","9235","0.0-2.0","8910","5432953","[object Object]","[object Object]","3","4194","","","{""Q0"":""A256FHXGSY0E5D""}",""
"","html-button-response","3","19695","0.0-3.0","8910","5432953","[object Object]","[object Object]","3","10458","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","36535","0.0-4.0","8910","5432953","[object Object]","[object Object]","3","16839","","","{""Q0"":""34"",""Q1"":""USA"",""Q2"":""English"",""Q3"":""High-school ""}",""
"","survey-likert","5","38321","0.0-5.0","8910","5432953","[object Object]","[object Object]","3","1783","","","{""Q0"":0}",""
"","html-keyboard-response","6","42339","0.0-6.0","8910","5432953","[object Object]","[object Object]","3","4018","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","87","",""
"","video","7","78061","0.0-7.0-0.0","8910","5432953","[object Object]","[object Object]","3","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","8","108463","0.0-7.0-1.0","8910","5432953","[object Object]","[object Object]","3","30402","","","{""Q0"":""That the boy took over and didn't want to share""}",""
"","video","9","146661","0.0-7.0-0.1","8910","5432953","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","10","161088","0.0-7.0-1.1","8910","5432953","[object Object]","[object Object]","3","14425","","","{""Q0"":""They seemed to communicate and plan on what they were going to do with whatever game or activity they were playing.""}",""
"","video","11","200644","0.0-7.0-0.2","8910","5432953","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","12","219330","0.0-7.0-1.2","8910","5432953","[object Object]","[object Object]","3","18685","","","{""Q0"":""The boy was in charge. He didn't trust the girl to do whatever she was doing and was ready to make her stop every time.""}",""
"","video","13","253944","0.0-7.0-0.3","8910","5432953","[object Object]","[object Object]","3","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","14","269429","0.0-7.0-1.3","8910","5432953","[object Object]","[object Object]","3","15484","","","{""Q0"":""The girl was more open to communication. The boy seemed to just do what he wanted to do more often than not.""}",""
"","html-keyboard-response","15","279576","0.0-8.0","8910","5432953","[object Object]","[object Object]","3","10146","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","87","",""
