"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","6531","0.0-0.0","9371","4300240","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","8935","0.0-1.0","9371","4300240","[object Object]","[object Object]","4","2396","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","12505","0.0-2.0","9371","4300240","[object Object]","[object Object]","4","3568","","","{""Q0"":""A1Q1HSGBD1POWV""}",""
"","html-button-response","3","18225","0.0-3.0","9371","4300240","[object Object]","[object Object]","4","5716","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","41760","0.0-4.0","9371","4300240","[object Object]","[object Object]","4","23533","","","{""Q0"":""28"",""Q1"":""indian"",""Q2"":""english"",""Q3"":""bachelor of engineering""}",""
"","survey-likert","5","44417","0.0-5.0","9371","4300240","[object Object]","[object Object]","4","2652","","","{""Q0"":0}",""
"","html-keyboard-response","6","58973","0.0-6.0","9371","4300240","[object Object]","[object Object]","4","14555","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","96874","0.0-7.0-0.0","9371","4300240","[object Object]","[object Object]","4","","[""clips/raw-2017-07-06-101405806926-adjusting.mp4""]","","",""
"","survey-text","8","137640","0.0-7.0-1.0","9371","4300240","[object Object]","[object Object]","4","40764","","","{""Q0"":""they are playing game on the touch screen ""}",""
"","survey-text","9","181585","0.0-7.0-2.0","9371","4300240","[object Object]","[object Object]","4","43941","","","{""Q0"":""i think 7 to 8years children""}",""
"","survey-likert","10","191248","0.0-7.0-3.0","9371","4300240","[object Object]","[object Object]","4","9661","","","{""Q0"":2}",""
"","survey-likert","11","200239","0.0-7.0-4.0","9371","4300240","[object Object]","[object Object]","4","8989","","","{""Q0"":0}",""
"","survey-likert","12","204624","0.0-7.0-5.0","9371","4300240","[object Object]","[object Object]","4","4381","","","{""Q0"":2}",""
"","survey-likert","13","222287","0.0-7.0-6.0","9371","4300240","[object Object]","[object Object]","4","17660","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","14","230568","0.0-7.0-7.0","9371","4300240","[object Object]","[object Object]","4","8275","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","15","237983","0.0-7.0-8.0","9371","4300240","[object Object]","[object Object]","4","7413","","","{""Q0"":1,""Q1"":3}",""
