"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3150","0.0-0.0","1968","7778796","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","4958","0.0-1.0","1968","7778796","[object Object]","[object Object]","1","1804","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","10069","0.0-2.0","1968","7778796","[object Object]","[object Object]","1","5109","","","{""Q0"":""AY9TXXA0DTKUS""}",""
"","html-button-response","3","24074","0.0-3.0","1968","7778796","[object Object]","[object Object]","1","14001","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","34715","0.0-4.0","1968","7778796","[object Object]","[object Object]","1","10640","","","{""Q0"":""30"",""Q1"":""Bulgarian"",""Q2"":""Bulgarian"",""Q3"":""Some College""}",""
"","survey-likert","5","37276","0.0-5.0","1968","7778796","[object Object]","[object Object]","1","2558","","","{""Q0"":0}",""
"","html-keyboard-response","6","43461","0.0-6.0","1968","7778796","[object Object]","[object Object]","1","6184","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","74762","0.0-7.0-0.0","1968","7778796","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","86771","0.0-7.0-1.0","1968","7778796","[object Object]","[object Object]","1","12007","","","{""Q0"":""Playing some kind of board game""}",""
"","video","9","115820","0.0-7.0-0.1","1968","7778796","[object Object]","[object Object]","1","","[""clips/2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","10","122409","0.0-7.0-1.1","1968","7778796","[object Object]","[object Object]","1","6588","","","{""Q0"":""They are drawing""}",""
"","video","11","149026","0.0-7.0-0.2","1968","7778796","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","12","154379","0.0-7.0-1.2","1968","7778796","[object Object]","[object Object]","1","5351","","","{""Q0"":""Petting an animal""}",""
"","video","13","181215","0.0-7.0-0.3","1968","7778796","[object Object]","[object Object]","1","","[""clips/2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","14","186920","0.0-7.0-1.3","1968","7778796","[object Object]","[object Object]","1","5703","","","{""Q0"":""Playing in the sand?""}",""
"","html-keyboard-response","15","197309","0.0-8.0","1968","7778796","[object Object]","[object Object]","1","10387","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
