"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4448","0.0-0.0","8378","4959939","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","12008","0.0-1.0","8378","4959939","[object Object]","[object Object]","3","7544","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","19228","0.0-2.0","8378","4959939","[object Object]","[object Object]","3","7212","","","{""Q0"":""A37YQMBY6CX2CB""}",""
"","html-button-response","3","21299","0.0-3.0","8378","4959939","[object Object]","[object Object]","3","2062","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","72632","0.0-4.0","8378","4959939","[object Object]","[object Object]","3","51325","","","{""Q0"":""30"",""Q1"":""new york"",""Q2"":""english"",""Q3"":""master degeery""}",""
"","survey-likert","5","79279","0.0-5.0","8378","4959939","[object Object]","[object Object]","3","6628","","","{""Q0"":0}",""
"","html-keyboard-response","6","84076","0.0-6.0","8378","4959939","[object Object]","[object Object]","3","4791","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","119728","0.0-7.0-0.0","8378","4959939","[object Object]","[object Object]","3","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","8","217561","0.0-7.0-1.0","8378","4959939","[object Object]","[object Object]","3","97825","","","{""Q0"":""childern is paly in the game of the only of the work in game.""}",""
"","video","9","268378","0.0-7.0-0.1","8378","4959939","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","10","303223","0.0-7.0-1.1","8378","4959939","[object Object]","[object Object]","3","34835","","","{""Q0"":""children all so game the work""}",""
"","video","11","342409","0.0-7.0-0.2","8378","4959939","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","12","415761","0.0-7.0-1.2","8378","4959939","[object Object]","[object Object]","3","73338","","","{""Q0"":""childern is paly off the game ""}",""
"","video","13","450070","0.0-7.0-0.3","8378","4959939","[object Object]","[object Object]","3","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","14","489931","0.0-7.0-1.3","8378","4959939","[object Object]","[object Object]","3","39855","","","{""Q0"":""children correct picher change of the game.""}",""
"","html-keyboard-response","15","497478","0.0-8.0","8378","4959939","[object Object]","[object Object]","3","7540","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
