"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2465","0.0-0.0","3127","7130790","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","4107","0.0-1.0","3127","7130790","[object Object]","[object Object]","4","1631","Welcome to the experiment. Press any key to begin.","75","",""
"","survey-text","2","6381","0.0-2.0","3127","7130790","[object Object]","[object Object]","4","2268","","","{""Q0"":""A26MN6JIKD4NXU""}",""
"","html-button-response","3","8941","0.0-3.0","3127","7130790","[object Object]","[object Object]","4","2556","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","24141","0.0-4.0","3127","7130790","[object Object]","[object Object]","4","15195","","","{""Q0"":""29"",""Q1"":""indian"",""Q2"":""English"",""Q3"":""M.com""}",""
"","survey-likert","5","26949","0.0-5.0","3127","7130790","[object Object]","[object Object]","4","2803","","","{""Q0"":1}",""
"","html-keyboard-response","6","35835","0.0-6.0","3127","7130790","[object Object]","[object Object]","4","8882","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","74","",""
"","video","7","73050","0.0-7.0-0.0","3127","7130790","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","8","110158","0.0-7.0-1.0","3127","7130790","[object Object]","[object Object]","4","37104","","","{""Q0"":""They Playing some game , we each other join together enjoying that game.""}",""
"","survey-text","9","119933","0.0-7.0-2.0","3127","7130790","[object Object]","[object Object]","4","9771","","","{""Q0"":""8""}",""
"","survey-likert","10","123693","0.0-7.0-3.0","3127","7130790","[object Object]","[object Object]","4","3757","","","{""Q0"":0}",""
"","survey-likert","11","126829","0.0-7.0-4.0","3127","7130790","[object Object]","[object Object]","4","3132","","","{""Q0"":0}",""
"","survey-likert","12","130029","0.0-7.0-5.0","3127","7130790","[object Object]","[object Object]","4","3196","","","{""Q0"":0}",""
"","survey-likert","13","138286","0.0-7.0-6.0","3127","7130790","[object Object]","[object Object]","4","8251","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","14","142390","0.0-7.0-7.0","3127","7130790","[object Object]","[object Object]","4","4099","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","15","145094","0.0-7.0-8.0","3127","7130790","[object Object]","[object Object]","4","2700","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","16","152445","0.0-7.0-9.0","3127","7130790","[object Object]","[object Object]","4","7344","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","164757","0.0-7.0-10.0","3127","7130790","[object Object]","[object Object]","4","12307","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","18","169870","0.0-7.0-11.0","3127","7130790","[object Object]","[object Object]","4","5107","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","19","178006","0.0-7.0-12.0","3127","7130790","[object Object]","[object Object]","4","8127","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","20","181245","0.0-7.0-13.0","3127","7130790","[object Object]","[object Object]","4","3233","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","21","184157","0.0-7.0-14.0","3127","7130790","[object Object]","[object Object]","4","2908","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","22","187597","0.0-7.0-15.0","3127","7130790","[object Object]","[object Object]","4","3437","","","{""Q0"":1,""Q1"":2}",""
"","survey-likert","23","191277","0.0-7.0-16.0","3127","7130790","[object Object]","[object Object]","4","3675","","","{""Q0"":1,""Q1"":1}",""
"","video","24","226425","0.0-7.0-0.1","3127","7130790","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","25","237140","0.0-7.0-1.1","3127","7130790","[object Object]","[object Object]","4","10711","","","{""Q0"":""both are playing""}",""
"","survey-text","26","244187","0.0-7.0-2.1","3127","7130790","[object Object]","[object Object]","4","7044","","","{""Q0"":""7,7""}",""
"","survey-likert","27","249061","0.0-7.0-3.1","3127","7130790","[object Object]","[object Object]","4","4869","","","{""Q0"":0}",""
"","survey-likert","28","252253","0.0-7.0-4.1","3127","7130790","[object Object]","[object Object]","4","3187","","","{""Q0"":0}",""
"","survey-likert","29","255100","0.0-7.0-5.1","3127","7130790","[object Object]","[object Object]","4","2844","","","{""Q0"":0}",""
"","survey-likert","30","259445","0.0-7.0-6.1","3127","7130790","[object Object]","[object Object]","4","4340","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","31","262293","0.0-7.0-7.1","3127","7130790","[object Object]","[object Object]","4","2844","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","32","266069","0.0-7.0-8.1","3127","7130790","[object Object]","[object Object]","4","3768","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","33","269605","0.0-7.0-9.1","3127","7130790","[object Object]","[object Object]","4","3531","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","34","273357","0.0-7.0-10.1","3127","7130790","[object Object]","[object Object]","4","3748","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","35","276652","0.0-7.0-11.1","3127","7130790","[object Object]","[object Object]","4","3288","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","36","281557","0.0-7.0-12.1","3127","7130790","[object Object]","[object Object]","4","4902","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","37","290573","0.0-7.0-13.1","3127","7130790","[object Object]","[object Object]","4","9011","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","38","294389","0.0-7.0-14.1","3127","7130790","[object Object]","[object Object]","4","3810","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","39","298660","0.0-7.0-15.1","3127","7130790","[object Object]","[object Object]","4","4267","","","{""Q0"":1,""Q1"":4}",""
"","survey-likert","40","301709","0.0-7.0-16.1","3127","7130790","[object Object]","[object Object]","4","3041","","","{""Q0"":2,""Q1"":3}",""
"","video","41","338588","0.0-7.0-0.2","3127","7130790","[object Object]","[object Object]","4","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","42","355972","0.0-7.0-1.2","3127","7130790","[object Object]","[object Object]","4","17377","","","{""Q0"":""drawing something ""}",""
"","survey-text","43","358835","0.0-7.0-2.2","3127","7130790","[object Object]","[object Object]","4","2857","","","{""Q0"":""8""}",""
"","survey-likert","44","362197","0.0-7.0-3.2","3127","7130790","[object Object]","[object Object]","4","3356","","","{""Q0"":0}",""
"","survey-likert","45","363949","0.0-7.0-4.2","3127","7130790","[object Object]","[object Object]","4","1748","","","{""Q0"":1}",""
"","survey-likert","46","365852","0.0-7.0-5.2","3127","7130790","[object Object]","[object Object]","4","1898","","","{""Q0"":0}",""
"","survey-likert","47","369029","0.0-7.0-6.2","3127","7130790","[object Object]","[object Object]","4","3171","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","48","372213","0.0-7.0-7.2","3127","7130790","[object Object]","[object Object]","4","3177","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","49","375181","0.0-7.0-8.2","3127","7130790","[object Object]","[object Object]","4","2963","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","50","378261","0.0-7.0-9.2","3127","7130790","[object Object]","[object Object]","4","3076","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","51","381940","0.0-7.0-10.2","3127","7130790","[object Object]","[object Object]","4","3670","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","52","386220","0.0-7.0-11.2","3127","7130790","[object Object]","[object Object]","4","4274","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","53","389772","0.0-7.0-12.2","3127","7130790","[object Object]","[object Object]","4","3548","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","54","393293","0.0-7.0-13.2","3127","7130790","[object Object]","[object Object]","4","3517","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","55","396893","0.0-7.0-14.2","3127","7130790","[object Object]","[object Object]","4","3592","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","56","401276","0.0-7.0-15.2","3127","7130790","[object Object]","[object Object]","4","4375","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","57","405101","0.0-7.0-16.2","3127","7130790","[object Object]","[object Object]","4","3816","","","{""Q0"":2,""Q1"":2}",""
"","video","58","442218","0.0-7.0-0.3","3127","7130790","[object Object]","[object Object]","4","","[""clips/raw-2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","59","447403","0.0-7.0-1.3","3127","7130790","[object Object]","[object Object]","4","5181","","","{""Q0"":""drawing""}",""
"","survey-text","60","452619","0.0-7.0-2.3","3127","7130790","[object Object]","[object Object]","4","5210","","","{""Q0"":""8,8""}",""
"","survey-likert","61","455484","0.0-7.0-3.3","3127","7130790","[object Object]","[object Object]","4","2860","","","{""Q0"":1}",""
"","survey-likert","62","458588","0.0-7.0-4.3","3127","7130790","[object Object]","[object Object]","4","3098","","","{""Q0"":0}",""
"","survey-likert","63","461763","0.0-7.0-5.3","3127","7130790","[object Object]","[object Object]","4","3170","","","{""Q0"":0}",""
"","survey-likert","64","465716","0.0-7.0-6.3","3127","7130790","[object Object]","[object Object]","4","3945","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","65","468077","0.0-7.0-7.3","3127","7130790","[object Object]","[object Object]","4","2353","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","66","470287","0.0-7.0-8.3","3127","7130790","[object Object]","[object Object]","4","2203","","","{""Q0"":2,""Q1"":2}",""
"","survey-likert","67","472748","0.0-7.0-9.3","3127","7130790","[object Object]","[object Object]","4","2454","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","68","478620","0.0-7.0-10.3","3127","7130790","[object Object]","[object Object]","4","5867","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","69","481965","0.0-7.0-11.3","3127","7130790","[object Object]","[object Object]","4","3337","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","70","494470","0.0-7.0-12.3","3127","7130790","[object Object]","[object Object]","4","12492","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","71","500893","0.0-7.0-13.3","3127","7130790","[object Object]","[object Object]","4","6416","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","72","520556","0.0-7.0-14.3","3127","7130790","[object Object]","[object Object]","4","19658","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","73","523549","0.0-7.0-15.3","3127","7130790","[object Object]","[object Object]","4","2985","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","74","528397","0.0-7.0-16.3","3127","7130790","[object Object]","[object Object]","4","4840","","","{""Q0"":2,""Q1"":3}",""
"","html-keyboard-response","75","533370","0.0-8.0","3127","7130790","[object Object]","[object Object]","4","4969","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","74","",""
