"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5599","0.0-0.0","1998","7716822","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","7511","0.0-1.0","1998","7716822","[object Object]","[object Object]","3","1904","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","13094","0.0-2.0","1998","7716822","[object Object]","[object Object]","3","5578","","","{""Q0"":""A26IWVYPL4KZMO""}",""
"","html-button-response","3","14294","0.0-3.0","1998","7716822","[object Object]","[object Object]","3","1199","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","31709","0.0-4.0","1998","7716822","[object Object]","[object Object]","3","17414","","","{""Q0"":""30"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""ENGINEER""}",""
"","survey-likert","5","34454","0.0-5.0","1998","7716822","[object Object]","[object Object]","3","2743","","","{""Q0"":0}",""
"","html-keyboard-response","6","43392","0.0-6.0","1998","7716822","[object Object]","[object Object]","3","8938","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","27","",""
"","video","7","87640","0.0-7.0-0.0","1998","7716822","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","98941","0.0-7.0-1.0","1998","7716822","[object Object]","[object Object]","3","11297","","","{""Q0"":""THEY ARE PLAYING GAMES""}",""
"","video","9","135474","0.0-7.0-0.1","1998","7716822","[object Object]","[object Object]","3","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","10","152150","0.0-7.0-1.1","1998","7716822","[object Object]","[object Object]","3","16671","","","{""Q0"":""GIRL AND BOY ARE PLAYING GAMES""}",""
"","video","11","186104","0.0-7.0-0.2","1998","7716822","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","12","251613","0.0-7.0-1.2","1998","7716822","[object Object]","[object Object]","3","65505","","","{""Q0"":""THEY ARE PLAYING GAMES""}",""
"","video","13","292156","0.0-7.0-0.3","1998","7716822","[object Object]","[object Object]","3","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","14","304532","0.0-7.0-1.3","1998","7716822","[object Object]","[object Object]","3","12372","","","{""Q0"":""THEY ARE PLAYING GAMES""}",""
"","html-keyboard-response","15","305555","0.0-8.0","1998","7716822","[object Object]","[object Object]","3","1021","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
