"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","3806","0.0-0.0","2682","1787902","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","6057","0.0-1.0","2682","1787902","[object Object]","[object Object]","3","2241","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","10252","0.0-2.0","2682","1787902","[object Object]","[object Object]","3","4193","","","{""Q0"":""A2YSSM96QE9A4T""}",""
"","html-button-response","3","11604","0.0-3.0","2682","1787902","[object Object]","[object Object]","3","1350","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","27363","0.0-4.0","2682","1787902","[object Object]","[object Object]","3","15758","","","{""Q0"":""29"",""Q1"":""INDIA"",""Q2"":""ENGLISH"",""Q3"":""PHARMA""}",""
"","survey-likert","5","29812","0.0-5.0","2682","1787902","[object Object]","[object Object]","3","2446","","","{""Q0"":1}",""
"","html-keyboard-response","6","32674","0.0-6.0","2682","1787902","[object Object]","[object Object]","3","2861","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","74312","0.0-7.0-0.0","2682","1787902","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","8","86388","0.0-7.0-1.0","2682","1787902","[object Object]","[object Object]","3","12073","","","{""Q0"":""PLAYING KIDS""}",""
"","video","9","126338","0.0-7.0-0.1","2682","1787902","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","10","135140","0.0-7.0-1.1","2682","1787902","[object Object]","[object Object]","3","8796","","","{""Q0"":""THEY ARE PLAYING GAME""}",""
"","video","11","170645","0.0-7.0-0.2","2682","1787902","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","12","182979","0.0-7.0-1.2","2682","1787902","[object Object]","[object Object]","3","12330","","","{""Q0"":""THEY ARE PLAYING GAMES""}",""
"","video","13","225733","0.0-7.0-0.3","2682","1787902","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","14","237155","0.0-7.0-1.3","2682","1787902","[object Object]","[object Object]","3","11421","","","{""Q0"":""THEY ARE PLAYING GAMES""}",""
"","html-keyboard-response","15","239144","0.0-8.0","2682","1787902","[object Object]","[object Object]","3","1988","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
