"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","27016","0.0-0.0","8535","6488143","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","35499","0.0-1.0","8535","6488143","[object Object]","[object Object]","4","8480","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","44710","0.0-2.0","8535","6488143","[object Object]","[object Object]","4","9209","","","{""Q0"":""AB2FIHXK5NFV7""}",""
"","html-button-response","3","54602","0.0-3.0","8535","6488143","[object Object]","[object Object]","4","9890","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","105836","0.0-4.0","8535","6488143","[object Object]","[object Object]","4","51233","","","{""Q0"":""35"",""Q1"":""Thai"",""Q2"":""Thai"",""Q3"":""College degree""}",""
"","survey-likert","5","108234","0.0-5.0","8535","6488143","[object Object]","[object Object]","4","2396","","","{""Q0"":1}",""
"","html-keyboard-response","6","126264","0.0-6.0","8535","6488143","[object Object]","[object Object]","4","18028","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","221450","0.0-7.0-0.0","8535","6488143","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","286404","0.0-7.0-1.0","8535","6488143","[object Object]","[object Object]","4","64953","","","{""Q0"":""laptop screen""}",""
"","survey-text","9","290382","0.0-7.0-2.0","8535","6488143","[object Object]","[object Object]","4","3977","","","{""Q0"":""10""}",""
"","survey-likert","10","294298","0.0-7.0-3.0","8535","6488143","[object Object]","[object Object]","4","3915","","","{""Q0"":0}",""
"","survey-likert","11","297412","0.0-7.0-4.0","8535","6488143","[object Object]","[object Object]","4","3111","","","{""Q0"":0}",""
"","survey-likert","12","300060","0.0-7.0-5.0","8535","6488143","[object Object]","[object Object]","4","2646","","","{""Q0"":0}",""
