"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5365","0.0-0.0","1186","6560918","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","11049","0.0-1.0","1186","6560918","[object Object]","[object Object]","3","5678","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","23398","0.0-2.0","1186","6560918","[object Object]","[object Object]","3","12345","","","{""Q0"":""AAAL4RENVAPML""}",""
"","html-button-response","3","33038","0.0-3.0","1186","6560918","[object Object]","[object Object]","3","9637","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","79605","0.0-4.0","1186","6560918","[object Object]","[object Object]","3","46563","","","{""Q0"":""28"",""Q1"":""Indian"",""Q2"":""English"",""Q3"":""Bachelor degree""}",""
"","survey-likert","5","85597","0.0-5.0","1186","6560918","[object Object]","[object Object]","3","5988","","","{""Q0"":1}",""
"","html-keyboard-response","6","97056","0.0-6.0","1186","6560918","[object Object]","[object Object]","3","11457","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","134107","0.0-7.0-0.0","1186","6560918","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","8","342797","0.0-7.0-1.0","1186","6560918","[object Object]","[object Object]","3","208687","","","{""Q0"":""That two children on the playing sum tablet game.In this videos one girl,one man i n the video.""}",""
"","video","9","383797","0.0-7.0-0.1","1186","6560918","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","423893","0.0-7.0-1.1","1186","6560918","[object Object]","[object Object]","3","40092","","","{""Q0"":""Two children playing game.""}",""
"","video","11","464844","0.0-7.0-0.2","1186","6560918","[object Object]","[object Object]","3","","[""clips/raw-2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","12","489094","0.0-7.0-1.2","1186","6560918","[object Object]","[object Object]","3","24244","","","{""Q0"":""Two children playing in drawing game. ""}",""
"","video","13","527975","0.0-7.0-0.3","1186","6560918","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","14","582597","0.0-7.0-1.3","1186","6560918","[object Object]","[object Object]","3","54619","","","{""Q0"":""Children playing drawing game. i really very likely.""}",""
"","html-keyboard-response","15","609080","0.0-8.0","1186","6560918","[object Object]","[object Object]","3","26480","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
